Vatten_ID,EU_CD,County,County_no
WA13678815,SE759332-159590,Norrbotten,25
WA13681609,SE738952-182893,Norrbotten,25
WA13685176,SE722453-144255,Västerbotten,24
WA13690813,SE734399-179285,Norrbotten,25
WA13703460,SE714608-145567,Jämtland,23
WA13706115,SE672829-155699,Gävleborg,21
WA13712152,SE710303-159060,Västerbotten,24
WA13713934,SE730356-151059,Västerbotten,24
WA13715173,SE683091-148057,Gävleborg,21
WA13726432,SE672708-612421,Gävleborg,21
WA13729399,SE631102-134135,Halland,13
WA13745277,SE707786-155708,Västernorrland,22
WA13746227,SE637242-126980,Halland,13
WA13748941,SE723109-156718,Västerbotten,24
WA13749969,SE658092-130066,Värmland,17
WA13757088,SE705696-158624,Västernorrland,22
WA13758246,SE721030-170043,Västerbotten,24
WA13765948,SE660590-138036,Värmland,17
WA13779535,SE670842-154049,Gävleborg,21
WA13785497,SE679920-139517,Dalarna,20
WA13789793,SE644360-133054,Västra Götaland,14
WA13794515,SE654829-286917,Västra Götaland,14
WA13797148,SE698305-140577,Jämtland,23
WA13801355,SE716685-176279,Västerbotten,24
WA13803304,SE656650-358384,Värmland,17
WA13810590,SE681076-143008,Dalarna,20
WA13814300,SE656294-141661,Örebro,18
WA13814780,SE653242-151488,Östergötland,05
WA13817022,SE650944-141609,Västra Götaland,14
WA13823291,SE671042-153916,Gävleborg,21
WA13843938,SE719511-165009,Västerbotten,24
WA13847078,SE668976-153978,Dalarna,20
WA13853355,SE759342-160573,Norrbotten,25
WA13861508,SE657880-128067,Värmland,17
WA13865997,SE648788-464363,Västra Götaland,14
WA13868891,SE692195-142913,Jämtland,23
WA13870230,SE629623-141900,Kronoberg,07
WA13871074,SE635013-132880,Västra Götaland,14
WA13871077,SE717764-459011,Jämtland,23
WA13873935,SE687448-157624,Gävleborg,21
WA13884451,SE707125-134526,Jämtland,23
WA13913907,SE714817-142813,Jämtland,23
WA13923502,SE756031-166777,Norrbotten,25
WA13926247,SE719226-170076,Västerbotten,24
WA13931816,SE696430-574657,Jämtland,23
WA13931816,SE696430-574657,Västernorrland,22
WA13949812,SE680806-142848,Dalarna,20
WA13958480,SE729567-171168,Norrbotten,25
WA13958510,SE750868-165020,Norrbotten,25
WA13959114,SE724095-149810,Västerbotten,24
WA13972157,SE710258-155474,Västerbotten,24
WA13972912,SE633258-130141,Halland,13
WA13972925,SE680849-155416,Gävleborg,21
WA13973368,SE691105-136255,Jämtland,23
WA13986966,SE719931-162998,Västerbotten,24
WA13986978,SE706867-153988,Västernorrland,22
WA13996092,SE746178-180174,Norrbotten,25
WA14006553,SE697190-152060,Jämtland,23
WA14011444,SE616936-135849,Skåne,12
WA14011637,SE734942-158786,Norrbotten,25
WA14015477,SE725395-165697,Norrbotten,25
WA14022005,SE656733-653459,Stockholm,01
WA14033922,SE701102-144305,Jämtland,23
WA14043184,SE729009-508085,Västerbotten,24
WA14043688,SE690308-136182,Jämtland,23
WA14049708,SE650536-154919,Östergötland,05
WA14049708,SE650536-154919,Södermanland,04
WA14055601,SE740277-151176,Norrbotten,25
WA14055823,SE724822-154270,Västerbotten,24
WA14060426,SE714769-170046,Västerbotten,24
WA14068026,SE642817-154050,Kalmar,08
WA14074505,SE680533-562304,Gävleborg,21
WA14086741,SE732275-163270,Norrbotten,25
WA14089932,SE734010-166372,Norrbotten,25
WA14091055,SE713732-171552,Västerbotten,24
WA14097014,SE640826-585454,Kalmar,08
WA14100930,SE730493-145712,Västerbotten,24
WA14102074,SE725559-169773,Västerbotten,24
WA14104847,SE700206-149697,Jämtland,23
WA14130418,SE730178-150504,Västerbotten,24
WA14142111,SE656272-128215,Västra Götaland,14
WA14149836,SE677444-142249,Dalarna,20
WA14170181,SE651031-147663,Östergötland,05
WA14175086,SE740233-184152,Norrbotten,25
WA14181418,SE730610-168339,Norrbotten,25
WA14181487,SE709219-165308,Västerbotten,24
WA14188430,SE702760-160373,Västernorrland,22
WA14193661,SE727467-176988,Norrbotten,25
WA14197937,SE732774-145513,Västerbotten,24
WA14205245,SE747329-158750,Norrbotten,25
WA14217563,SE735044-172250,Norrbotten,25
WA14218092,SE638366-150117,Kalmar,08
WA14221475,SE657405-129657,Västra Götaland,14
WA14228406,SE683848-133087,Dalarna,20
WA14231541,SE750186-154123,Norrbotten,25
WA14231741,SE705212-167466,Västerbotten,24
WA14233085,SE655330-147073,Örebro,18
WA14236217,SE715240-151352,Västerbotten,24
WA14238020,SE709573-137594,Jämtland,23
WA14260307,SE741707-693230,Norrbotten,25
WA14267685,SE743546-181811,Norrbotten,25
WA14275634,SE670009-138616,Dalarna,20
WA14287196,SE686895-543607,Gävleborg,21
WA14288362,SE686177-156364,Gävleborg,21
WA14304138,SE653948-144690,Örebro,18
WA14307776,SE734096-175124,Norrbotten,25
WA14308537,SE615015-136863,Skåne,12
WA14311308,SE621853-392397,Skåne,12
WA14313656,SE701081-156758,Västernorrland,22
WA14313995,SE754812-161774,Norrbotten,25
WA14323535,SE667484-153087,Dalarna,20
WA14326271,SE679192-434761,Dalarna,20
WA14327971,SE156-507-R,Norrbotten,25
WA14327971,SE156-507-R,Nordland,N18
WA14327971,SE156-507-R,Västerbotten,24
WA14352021,SE719905-154626,Västerbotten,24
WA14352437,SE725241-170585,Norrbotten,25
WA14352437,SE725241-170585,Västerbotten,24
WA14357836,SE704160-160640,Västernorrland,22
WA14371713,SE666886-146043,Dalarna,20
WA14376544,SE701469-147148,Jämtland,23
WA14379043,SE724463-151202,Västerbotten,24
WA14385977,SE630734-133633,Halland,13
WA14390726,SE623047-136862,Skåne,12
WA14395591,SE636888-368263,Västra Götaland,14
WA14406354,SE665959-139716,Värmland,17
WA14428148,SE696584-140349,Jämtland,23
WA14432176,SE759842-160183,Norrbotten,25
WA14440368,SE680179-156756,Gävleborg,21
WA14441000,SE652110-147415,Östergötland,05
WA14446679,SE671956-482871,Dalarna,20
WA14447604,SE709359-151051,Jämtland,23
WA14455492,SE713727-693210,Västerbotten,24
WA14457111,SE678843-138190,Dalarna,20
WA14472411,SE753672-164237,Norrbotten,25
WA14473967,SE725696-151471,Västerbotten,24
WA14482374,SE630886-130898,Halland,13
WA14484036,SE704332-148658,Jämtland,23
WA14493703,SE626347-147025,Kronoberg,07
WA14498351,SE742527-151352,Norrbotten,25
WA14501608,SE708769-139397,Jämtland,23
WA14504682,SE681711-137095,Dalarna,20
WA14508202,SE626542-143140,Kronoberg,07
WA14510245,SE668924-137124,Värmland,17
WA14512540,SE687579-142582,Jämtland,23
WA14512867,SE733338-167464,Norrbotten,25
WA14517913,SE717651-155780,Västerbotten,24
WA14520308,SE690955-134021,Jämtland,23
WA14523943,SE742738-176812,Norrbotten,25
WA14526311,SE701307-150422,Jämtland,23
WA14544153,SE734382-168013,Norrbotten,25
WA14545642,SE711433-167752,Västerbotten,24
WA14548492,SE670517-139092,Dalarna,20
WA14555137,SE709385-162754,Västernorrland,22
WA14571200,SE639988-130661,Västra Götaland,14
WA14576472,SE631218-130955,Halland,13
WA14579464,SE708989-161189,Västernorrland,22
WA14580131,SE673427-581629,Gävleborg,21
WA14584790,SE714057-149514,Jämtland,23
WA14588753,SE665618-128547,Värmland,17
WA14588753,SE665618-128547,Hedmark,N4
WA14599294,SE759212-165409,Norrbotten,25
WA14603444,SE720400-144595,Jämtland,23
WA14610151,SE714879-155875,Västerbotten,24
WA14612184,SE697766-157905,Västernorrland,22
WA14612337,SE686962-154473,Gävleborg,21
WA14634834,SE630664-140483,Kronoberg,07
WA14637329,SE715424-165989,Västerbotten,24
WA14641524,SE712693-171335,Västerbotten,24
WA14646369,SE742633-158360,Norrbotten,25
WA14648100,SE677032-142610,Dalarna,20
WA14648469,SE706897-168718,Västerbotten,24
WA14653634,SE671878-156188,Gävleborg,21
WA14656519,SE723672-143999,Västerbotten,24
WA14669758,SE678509-148063,Dalarna,20
WA14679367,SE688402-145463,Jämtland,23
WA14686833,SE753450-807898,Norrbotten,25
WA14689965,SE718649-163064,Västerbotten,24
WA14695610,SE732210-174925,Norrbotten,25
WA14698909,SE712477-598287,Västerbotten,24
WA14701705,SE712318-142494,Jämtland,23
WA14703208,SE681837-147341,Gävleborg,21
WA14712254,SE675326-156501,Gävleborg,21
WA14715988,SE681466-141276,Dalarna,20
WA14717689,SE666172-135650,Värmland,17
WA14740334,SE625191-134352,Halland,13
WA14740334,SE625191-134352,Skåne,12
WA14742719,SE699345-154832,Jämtland,23
WA14750811,SE699246-160206,Västernorrland,22
WA14750961,SE755612-175993,Norrbotten,25
WA14759355,SE632577-144477,Kronoberg,07
WA14759970,SE703215-165253,Västernorrland,22
WA14761361,SE678348-151091,Gävleborg,21
WA14772023,SE747832-151624,Norrbotten,25
WA14783999,SE673099-156782,Gävleborg,21
WA14784514,SE655161-149575,Södermanland,04
WA14784514,SE655161-149575,Örebro,18
WA14789539,SE672190-152971,Gävleborg,21
WA14792666,SE634053-128887,Halland,13
WA14803499,SE697349-135124,Jämtland,23
WA14815287,SE664175-128750,Värmland,17
WA14825037,SE701421-131235,Nord-Trøndelag,N17
WA14825037,SE701421-131235,Jämtland,23
WA14827544,SE753430-626115,Norrbotten,25
WA14831555,SE673605-154556,Gävleborg,21
WA14842025,SE732559-186281,Norrbotten,25
WA14862040,SE746389-172115,Norrbotten,25
WA14865193,SE683779-147048,Gävleborg,21
WA14869272,SE687663-152476,Gävleborg,21
WA14869765,SE685894-157192,Gävleborg,21
WA14870536,SE636042-144769,Jönköping,06
WA14886152,SE712661-171355,Västerbotten,24
WA14886307,SE671582-154327,Gävleborg,21
WA14888094,SE682058-147375,Gävleborg,21
WA14892932,SE699974-141750,Jämtland,23
WA14894140,SE640011-151453,Kalmar,08
WA14894375,SE749390-158561,Norrbotten,25
WA14897764,SE711121-157237,Västerbotten,24
WA14907124,SE718306-143212,Jämtland,23
WA14916088,SE737884-159541,Norrbotten,25
WA14925236,SE713079-142207,Jämtland,23
WA14933302,SE737442-153464,Norrbotten,25
WA14936836,SE726910-153124,Västerbotten,24
WA14940600,SE712289-165481,Västerbotten,24
WA14946877,SE622639-133859,Skåne,12
WA14954928,SE730977-147131,Västerbotten,24
WA14958326,SE728166-798226,Norrbotten,25
WA14958927,SE636597-133113,Västra Götaland,14
WA14961001,SE715958-170656,Västerbotten,24
WA14964537,SE714485-146464,Jämtland,23
WA14968667,SE715762-147347,Jämtland,23
WA14976638,SE624118-132524,Skåne,12
WA14985083,SE737505-149011,Norrbotten,25
WA14992139,SE710586-135992,Jämtland,23
WA15013077,SE684257-154355,Gävleborg,21
WA15024287,SE704155-160493,Västernorrland,22
WA15054975,SE723486-149250,Västerbotten,24
WA15057468,SE714406-143865,Jämtland,23
WA15069378,SE684879-549129,Gävleborg,21
WA15090284,SE644020-155409,Östergötland,05
WA15099244,SE736553-170538,Norrbotten,25
WA15099579,SE700828-150624,Jämtland,23
WA15106797,SE737360-162687,Norrbotten,25
WA15107641,SE679530-152324,Gävleborg,21
WA15115202,SE685617-136829,Dalarna,20
WA15117860,SE702701-156551,Västernorrland,22
WA15126853,SE626377-147090,Kronoberg,07
WA15135404,SE733604-182258,Norrbotten,25
WA15142801,SE742807-182329,Norrbotten,25
WA15152335,SE718000-153582,Västerbotten,24
WA15152896,SE697087-137717,Jämtland,23
WA15157022,SE663285-157714,Uppsala,03
WA15164959,SE734209-184131,Norrbotten,25
WA15165797,SE690527-152404,Västernorrland,22
WA15170376,SE669688-571015,Dalarna,20
WA15178563,SE722848-175783,Västerbotten,24
WA15182191,SE692727-156828,Västernorrland,22
WA15187648,SE698743-146927,Jämtland,23
WA15188667,SE677602-157190,Gävleborg,21
WA15195868,SE712183-161062,Västerbotten,24
WA15196060,SE738407-158079,Norrbotten,25
WA15203980,SE678319-151571,Gävleborg,21
WA15218512,SE702629-681822,Västernorrland,22
WA15219354,SE655183-153056,Södermanland,04
WA15238174,SE678415-136778,Dalarna,20
WA15238394,SE744813-153819,Norrbotten,25
WA15259301,SE639297-142902,Jönköping,06
WA15269983,SE675479-133883,Värmland,17
WA15271007,SE663876-140022,Värmland,17
WA15276568,SE699110-152212,Jämtland,23
WA15287705,SE738656-167485,Norrbotten,25
WA15291945,SE662541-157317,Uppsala,03
WA15308721,SE693723-132682,Jämtland,23
WA15317358,SE681354-604330,Gävleborg,21
WA15319485,SE718849-173686,Västerbotten,24
WA15324742,SE686042-153798,Gävleborg,21
WA15328077,SE677695-144287,Dalarna,20
WA15333815,SE652937-146428,Örebro,18
WA15339677,SE705427-134126,Jämtland,23
WA15352547,SE625637-369083,Skåne,12
WA15372984,SE639969-141762,Jönköping,06
WA15376846,SE706065-532231,Jämtland,23
WA15378367,SE712130-147474,Jämtland,23
WA15381485,SE654563-130048,Västra Götaland,14
WA15382519,SE725317-155866,Västerbotten,24
WA15388393,SE694672-160658,Västernorrland,22
WA15388756,SE670258-155968,Gävleborg,21
WA15400144,SE715292-146902,Jämtland,23
WA15401595,SE740789-150637,Norrbotten,25
WA15407097,SE644925-154544,Östergötland,05
WA15407937,SE741383-184491,Norrbotten,25
WA15409562,SE665074-139972,Värmland,17
WA15422729,SE710165-169664,Västerbotten,24
WA15433061,SE630828-152843,Kalmar,08
WA15433925,SE696602-148039,Jämtland,23
WA15458852,SE743688-166862,Norrbotten,25
WA15460604,SE696490-148735,Jämtland,23
WA15465984,SE620276-140087,Skåne,12
WA15469171,SE753945-172443,Norrbotten,25
WA15470324,SE680342-142336,Dalarna,20
WA15473601,SE660714-134487,Värmland,17
WA15474419,SE638760-137501,Jönköping,06
WA15474713,SE639793-143813,Jönköping,06
WA15485024,SE683895-151219,Gävleborg,21
WA15493956,SE741813-164929,Norrbotten,25
WA15507410,SE740877-184337,Norrbotten,25
WA15515603,SE684528-148421,Gävleborg,21
WA15516787,SE685845-136166,Dalarna,20
WA15518783,SE763726-169886,Norrbotten,25
WA15522688,SE729371-797648,Norrbotten,25
WA15533462,SE673905-147928,Dalarna,20
WA15535051,SE636634-128664,Halland,13
WA15536044,SE706223-140674,Jämtland,23
WA15551933,SE657707-142085,Örebro,18
WA15552010,SE732961-176311,Norrbotten,25
WA15554630,SE750037-154019,Norrbotten,25
WA15572796,SE718552-148352,Västerbotten,24
WA15575738,SE701903-139875,Jämtland,23
WA15578318,SE739593-170681,Norrbotten,25
WA15585837,SE733300-183361,Norrbotten,25
WA15591123,SE655016-128700,Västra Götaland,14
WA15594994,SE696812-153995,Västernorrland,22
WA15597635,SE678512-156883,Gävleborg,21
WA15607184,SE689724-156409,Västernorrland,22
WA15612004,SE722556-174986,Västerbotten,24
WA15614824,SE712590-158574,Västerbotten,24
WA15615656,SE657795-140256,Värmland,17
WA15619094,SE706216-157854,Västernorrland,22
WA15646785,SE695352-133596,Jämtland,23
WA15667608,SE713222-148659,Jämtland,23
WA15684870,SE686969-573511,Gävleborg,21
WA15685690,SE704426-137585,Jämtland,23
WA15697487,SE661341-153083,Västmanland,19
WA15719536,SE645405-128007,Västra Götaland,14
WA15719689,SE663727-131802,Värmland,17
WA15722312,SE683716-151357,Gävleborg,21
WA15725178,SE716616-176807,Västerbotten,24
WA15729947,SE631191-134841,Halland,13
WA15735843,SE707373-163220,Västernorrland,22
WA15736235,SE709235-144724,Jämtland,23
WA15741846,SE694215-153406,Västernorrland,22
WA15743266,SE682361-149849,Gävleborg,21
WA15752092,SE685669-130813,Dalarna,20
WA15753390,SE721714-170984,Västerbotten,24
WA15767148,SE740210-178029,Norrbotten,25
WA15768661,SE685210-148966,Gävleborg,21
WA15773248,SE694759-141875,Jämtland,23
WA15775340,SE761020-168397,Norrbotten,25
WA15778550,SE708177-154942,Västernorrland,22
WA15789105,SE733181-151885,Västerbotten,24
WA15792808,SE715246-143013,Jämtland,23
WA15798166,SE731833-780435,Norrbotten,25
WA15801871,SE630088-133068,Halland,13
WA15802006,SE659099-497416,Örebro,18
WA15809949,SE733151-161523,Norrbotten,25
WA15810209,SE693833-144861,Jämtland,23
WA15810209,SE693833-144861,Västernorrland,22
WA15817449,SE675108-605677,Gävleborg,21
WA15840678,SE643599-143093,Jönköping,06
WA15841523,SE745116-160452,Norrbotten,25
WA15845863,SE690296-133709,Jämtland,23
WA15845863,SE690296-133709,Dalarna,20
WA15847557,SE722608-741433,Västerbotten,24
WA15849198,SE747500-152319,Norrbotten,25
WA15850085,SE709943-138130,Jämtland,23
WA15862608,SE705393-163458,Västernorrland,22
WA15869702,SE731123-682686,Norrbotten,25
WA15877388,SE712070-156485,Västerbotten,24
WA15880177,SE688819-148167,Gävleborg,21
WA15882318,SE632726-151814,Kalmar,08
WA15888444,SE732379-164836,Norrbotten,25
WA15898060,SE701586-159088,Västernorrland,22
WA15902885,SE733654-146441,Västerbotten,24
WA15914080,SE750813-182374,Norrbotten,25
WA15916790,SE685598-156937,Gävleborg,21
WA15919443,SE635529-372104,Västra Götaland,14
WA15919656,SE702675-139822,Jämtland,23
WA15923408,SE621846-370854,Skåne,12
WA15923473,SE673195-144146,Dalarna,20
WA15926681,SE723600-149920,Västerbotten,24
WA15930186,SE689515-144293,Jämtland,23
WA15935140,SE669658-145865,Dalarna,20
WA15945479,SE676840-151099,Gävleborg,21
WA15946747,SE687774-154846,Gävleborg,21
WA15947925,SE684079-588800,Gävleborg,21
WA15947990,SE744105-179671,Norrbotten,25
WA15948396,SE740529-184265,Norrbotten,25
WA15949101,SE711407-143989,Jämtland,23
WA15954241,SE670724-157604,Gävleborg,21
WA15954356,SE685062-504966,Gävleborg,21
WA15956883,SE633985-138234,Jönköping,06
WA15963359,SE679124-134237,Dalarna,20
WA15963977,SE725048-164362,Västerbotten,24
WA15977498,SE625082-135236,Skåne,12
WA15985201,SE713608-709602,Västerbotten,24
WA15998871,SE640297-137081,Västra Götaland,14
WA15999279,SE724888-656243,Västerbotten,24
WA16003681,SE685630-139757,Jämtland,23
WA16017131,SE679277-142406,Dalarna,20
WA16019539,SE660354-128165,Värmland,17
WA16040569,SE637303-151191,Kalmar,08
WA16043133,SE663231-143150,Örebro,18
WA16044263,SE705052-134700,Jämtland,23
WA16044698,SE713416-701871,Västerbotten,24
WA16051093,SE675425-142050,Dalarna,20
WA16056919,SE757713-163903,Norrbotten,25
WA16075322,SE631690-439403,Kronoberg,07
WA16078293,SE745374-167839,Norrbotten,25
WA16081686,SE710963-160909,Västerbotten,24
WA16082481,SE717114-662245,Västerbotten,24
WA16083224,SE640138-128900,Västra Götaland,14
WA16083267,SE721671-154379,Västerbotten,24
WA16091045,SE639349-366443,Västra Götaland,14
WA16092611,SE748672-174522,Norrbotten,25
WA16104398,SE703373-131610,Jämtland,23
WA16109206,SE730762-148701,Västerbotten,24
WA16112026,SE738187-542594,Norrbotten,25
WA16118673,SE726860-144454,Västerbotten,24
WA16121438,SE703906-679800,Västernorrland,22
WA16123660,SE627226-138463,Kronoberg,07
WA16128917,SE666473-150508,Västmanland,19
WA16128993,SE651369-148625,Östergötland,05
WA16131710,SE700113-140449,Jämtland,23
WA16132584,SE695221-156328,Västernorrland,22
WA16134749,SE680575-145548,Dalarna,20
WA16148477,SE662640-155094,Uppsala,03
WA16148477,SE662640-155094,Västmanland,19
WA16149923,SE746651-177565,Norrbotten,25
WA16153906,SE707129-160545,Västernorrland,22
WA16158374,SE708931-168613,Västerbotten,24
WA16165459,SE646486-129009,Västra Götaland,14
WA16166562,SE721051-149504,Västerbotten,24
WA16169307,SE655960-129770,Västra Götaland,14
WA16169768,SE691957-133282,Jämtland,23
WA16174242,SE739189-703381,Norrbotten,25
WA16177403,SE719770-163119,Västerbotten,24
WA16180499,SE648664-528197,Östergötland,05
WA16180849,SE656169-129572,Västra Götaland,14
WA16183811,SE695963-135418,Jämtland,23
WA16185237,SE664848-146043,Örebro,18
WA16200338,SE732352-159562,Norrbotten,25
WA16204890,SE622775-136270,Skåne,12
WA16205253,SE698605-137033,Jämtland,23
WA16205347,SE720085-745487,Västerbotten,24
WA16210519,SE679081-152778,Gävleborg,21
WA16214125,SE708994-151579,Jämtland,23
WA16215275,SE705683-136980,Jämtland,23
WA16230637,SE654414-128040,Västra Götaland,14
WA16233309,SE667148-150900,Västmanland,19
WA16243457,SE707399-144366,Jämtland,23
WA16251403,SE731677-153058,Västerbotten,24
WA16252594,SE740781-169976,Norrbotten,25
WA16271974,SE677601-154611,Gävleborg,21
WA16276392,SE685116-143556,Gävleborg,21
WA16294763,SE644770-136339,Västra Götaland,14
WA16298143,SE660886-141808,Värmland,17
WA16303939,SE662372-143693,Örebro,18
WA16309870,SE707736-577027,Jämtland,23
WA16316666,SE637729-131025,Västra Götaland,14
WA16319310,SE733995-156668,Norrbotten,25
WA16325763,SE725420-148425,Västerbotten,24
WA16326062,SE713826-175078,Västerbotten,24
WA16334098,SE643844-144249,Jönköping,06
WA16334098,SE643844-144249,Östergötland,05
