Vatten_ID,EU_CD,Municipality,Municipality_no
WA96589600,SE637129-131903,Mark,1463
WA96589600,SE637129-131903,Svenljunga,1465
WA96590024,SE718882-175290,Skellefteå,2482
WA96595861,SE747838-181497,Pajala,2521
WA96599464,SE660532-127260,Årjäng,1765
WA96601031,SE672037-141068,Vansbro,2021
WA96611851,SE708993-160869,Örnsköldsvik,2284
WA96616996,SE625208-147715,Karlskrona,1080
WA96622057,SE628746-136444,Ljungby,0781
WA96627877,SE740590-158566,Jokkmokk,2510
WA96637987,SE637685-153948,Oskarshamn,0882
WA96646183,SE643252-581747,Västervik,0883
WA96646211,SE677220-153602,Bollnäs,2183
WA96656305,SE665071-152098,Sala,1981
WA96657916,SE727206-172888,Piteå,2581
WA96659994,SE654999-663362,Nynäshamn,0192
WA96670805,SE722671-143539,Vilhelmina,2462
WA96677126,SE663002-166254,Norrtälje,0188
WA96682325,SE700006-162943,Kramfors,2282
WA96698387,SE713527-152372,Dorotea,2425
WA96700534,SE717518-158635,Lycksele,2481
WA96700534,SE717518-158635,Vilhelmina,2462
WA96702151,SE726381-158385,Sorsele,2422
WA96703437,SE708720-161482,Örnsköldsvik,2284
WA96703845,SE634704-140756,Värnamo,0683
WA96704922,SE755489-161203,Kiruna,2584
WA96709050,SE690601-157942,Sundsvall,2281
WA96709150,SE674827-139148,Malung-Sälen,2023
WA96709150,SE674827-139148,Mora,2062
WA96714568,SE664978-151144,Fagersta,1982
WA96723882,SE712181-159113,Åsele,2463
WA96729010,SE706002-165359,Örnsköldsvik,2284
WA96729095,SE682856-155216,Hudiksvall,2184
WA96730823,SE654186-130476,Bengtsfors,1460
WA96730823,SE654186-130476,Åmål,1492
WA96741014,SE656183-592856,Eskilstuna,0484
WA96741014,SE656183-592856,Flen,0482
WA96747055,SE733225-810040,Boden,2582
WA96747335,SE716898-149536,Dorotea,2425
WA96756490,SE662770-133613,Arvika,1784
WA96763417,SE740437-182970,Övertorneå,2518
WA96764828,SE743172-162141,Jokkmokk,2510
WA96767606,SE710920-141852,Krokom,2309
WA96774535,SE657596-132084,Säffle,1785
WA96800330,SE644704-131018,Alingsås,1489
WA96808790,SE747928-165570,Gällivare,2523
WA96809339,SE677712-585240,Bollnäs,2183
WA96809339,SE677712-585240,Söderhamn,2182
WA96821637,SE647727-151964,Söderköping,0582
WA96822092,SE630690-148542,Lessebo,0761
WA96822092,SE630690-148542,Nybro,0881
WA96822092,SE630690-148542,Uppvidinge,0760
WA96832931,SE711301-152021,Strömsund,2313
WA96848801,SE723577-170355,Skellefteå,2482
WA96848953,SE633153-130826,Falkenberg,1382
WA96853726,SE667968-161479,Östhammar,0382
WA96860857,SE658447-143170,Karlskoga,1883
WA96870966,SE747262-181357,Pajala,2521
WA96876862,SE740531-152143,Arjeplog,2506
WA96878851,SE648584-559757,Norrköping,0581
WA96880166,SE720085-143783,Strömsund,2313
WA96885508,SE678656-135130,Malung-Sälen,2023
WA96893005,SE694815-154632,Sundsvall,2281
WA96906058,SE747421-177261,Pajala,2521
WA96906955,SE746796-166885,Gällivare,2523
WA96912941,SE705391-132589,Åre,2321
WA96919755,SE708734-136760,Åre,2321
WA96928565,SE708481-168720,Vännäs,2460
WA96931705,SE723786-166784,Arvidsjaur,2505
WA96933001,SE732795-145521,Storuman,2421
WA96938240,SE658916-134461,Grums,1764
WA96942925,SE720656-145089,Dorotea,2425
WA96942925,SE720656-145089,Strömsund,2313
WA96947651,SE673523-134952,Torsby,1737
WA96953252,SE687714-133802,Älvdalen,2039
WA96955340,SE640131-165905,Gotland,0980
WA96955540,SE756074-172007,Kiruna,2584
WA96964843,SE696423-143479,Berg,2326
WA96966458,SE736810-169530,Jokkmokk,2510
WA96969039,SE697420-141974,Berg,2326
WA96979810,SE655595-129012,Bengtsfors,1460
WA96984187,SE687197-138413,Härjedalen,2361
WA96985876,SE727412-170316,Piteå,2581
WA96985902,SE734298-147338,Sorsele,2422
WA96987211,SE654688-150010,Vingåker,0428
WA97009315,SE710687-142869,Krokom,2309
WA97019296,SE697597-150200,Bräcke,2305
WA97019513,SE639750-165508,Gotland,0980
WA97042092,SE625743-132488,Båstad,1278
WA97042092,SE625743-132488,Laholm,1381
WA97063871,SE655715-155392,Flen,0482
WA97077936,SE754885-172264,Kiruna,2584
WA97089711,SE632303-143784,Växjö,0780
WA97093325,SE718540-145195,Strömsund,2313
WA97094385,SE657739-151462,Eskilstuna,0484
WA97094385,SE657739-151462,Kungsör,1960
WA97096980,SE724531-159512,Sorsele,2422
WA97097305,SE667190-152373,Avesta,2084
WA97098356,SE727394-501473,Storuman,2421
WA97100571,SE741880-164818,Jokkmokk,2510
WA97100837,SE695538-135717,Härjedalen,2361
WA97103066,SE718883-147358,Dorotea,2425
WA97103679,SE708707-138153,Krokom,2309
WA97103692,SE754841-593243,Gällivare,2523
WA97111184,SE633945-144036,Växjö,0780
WA97116307,SE628479-148432,Emmaboda,0862
WA97134271,SE688525-147947,Ljusdal,2161
WA97138148,SE711172-155715,Åsele,2463
WA97150399,SE666704-136570,Hagfors,1783
WA97161156,SE671463-143475,Gagnef,2026
WA97169176,SE693438-150712,Ånge,2260
WA97173776,SE707905-162861,Örnsköldsvik,2284
WA97181066,SE620722-137672,Hässleholm,1293
WA97181066,SE620722-137672,Höör,1267
WA97181066,SE620722-137672,Kristianstad,1290
WA97194952,SE695061-157121,Timrå,2262
WA97197096,SE628059-139037,Älmhult,0765
WA97207566,SE683525-546360,Ljusdal,2161
WA97209643,SE734395-159235,Arjeplog,2506
WA97210412,SE623675-518262,Ronneby,1081
WA97215843,SE723906-171194,Skellefteå,2482
WA97218496,SE696756-160053,Härnösand,2280
WA97227724,SE669566-150684,Hedemora,2083
WA97227724,SE669566-150684,Säter,2082
WA97232706,SE642021-141633,Jönköping,0680
WA97237130,SE691572-133710,Härjedalen,2361
WA97253417,SE664220-149741,Fagersta,1982
WA97253417,SE664220-149741,Skinnskatteberg,1904
WA97263984,SE740648-168640,Jokkmokk,2510
WA97275952,SE724584-160257,Sorsele,2422
WA97280541,SE672088-152978,Sandviken,2181
WA97287996,SE731813-173757,Boden,2582
WA97293443,SE668894-141563,Vansbro,2021
WA97296659,SE634418-133649,Svenljunga,1465
WA97299964,SE672281-153126,Sandviken,2181
WA97303560,SE664321-128441,Eda,1730
WA97305236,SE723325-144569,Vilhelmina,2462
WA97314087,SE640223-147770,Vimmerby,0884
WA97314087,SE640223-147770,Ydre,0512
WA97317904,SE745425-156982,Jokkmokk,2510
WA97321785,SE690338-150146,Ljusdal,2161
WA97332279,SE701171-154199,Sollefteå,2283
WA97333647,SE697058-159947,Härnösand,2280
WA97339203,SE620341-139491,Kristianstad,1290
WA97360033,SE648466-568958,Norrköping,0581
WA97360033,SE648466-568958,Söderköping,0582
WA97367260,SE696525-136800,Berg,2326
WA97368074,SE708100-154184,Sollefteå,2283
WA97371804,SE641833-326267,Ale,1440
WA97371804,SE641833-326267,Göteborg,1480
WA97371804,SE641833-326267,Kungälv,1482
WA97372974,SE713046-484251,Strömsund,2313
WA97382638,SE709762-164313,Bjurholm,2403
WA97390169,SE753365-176877,Kiruna,2584
WA97406149,SE696097-133236,Härjedalen,2361
WA97407389,SE670691-134753,Torsby,1737
WA97415181,SE723223-799932,Skellefteå,2482
WA97419977,SE723039-170911,Skellefteå,2482
WA97424011,SE735037-182556,Kalix,2514
WA97432763,SE731708-152277,Sorsele,2422
WA97433523,SE709192-158123,Åsele,2463
WA97440640,SE681238-136481,Älvdalen,2039
WA97449813,SE673303-133869,Torsby,1737
WA97456847,SE725792-174104,Piteå,2581
WA97459476,SE683959-385627,Älvdalen,2039
WA97461415,SE688964-154576,Nordanstig,2132
WA97463185,SE670140-160781,Tierp,0360
WA97465919,SE706759-146801,Strömsund,2313
WA97473893,SE699741-159809,Kramfors,2282
WA97474983,SE727129-151469,Storuman,2421
WA97476825,SE690294-150271,Ljusdal,2161
WA97479881,SE725693-165331,Arvidsjaur,2505
WA97483673,SE750177-720426,Gällivare,2523
WA97488521,SE728491-157576,Sorsele,2422
WA97491189,SE685411-149875,Ljusdal,2161
WA97493382,SE654699-159161,Södertälje,0181
WA97494441,SE647287-135598,Lidköping,1494
WA97494441,SE647287-135598,Skara,1495
WA97497504,SE707643-136533,Åre,2321
WA97500516,SE752141-161757,Gällivare,2523
WA97506687,SE718614-666215,Lycksele,2481
WA97508196,SE716488-140582,Strömsund,2313
WA97510491,SE651983-129240,Mellerud,1461
WA97511897,SE739426-163776,Jokkmokk,2510
WA97516801,SE731881-175847,Boden,2582
WA97521573,SE702004-145963,Östersund,2380
WA97530662,SE703206-138104,Åre,2321
WA97531120,SE631341-152984,Mönsterås,0861
WA97531120,SE631341-152984,Nybro,0881
WA97544029,SE634787-147909,Hultsfred,0860
WA97544029,SE634787-147909,Vetlanda,0685
WA97545312,SE674323-143614,Leksand,2029
WA97545312,SE674323-143614,Mora,2062
WA97550833,SE743495-164569,Jokkmokk,2510
WA97558287,SE685741-157279,Hudiksvall,2184
WA97558400,SE738306-153280,Arjeplog,2506
WA97562611,SE687962-150570,Ljusdal,2161
WA97566567,SE659920-559121,Köping,1983
WA97571715,SE715605-166532,Vindeln,2404
WA97601958,SE707344-141681,Krokom,2309
WA97607691,SE657838-155901,Eskilstuna,0484
WA97607691,SE657838-155901,Strängnäs,0486
WA97607851,SE624858-426047,Hässleholm,1293
WA97607851,SE624858-426047,Osby,1273
WA97612234,SE701465-149048,Ragunda,2303
WA97613603,SE698034-135188,Berg,2326
WA97615053,SE730547-179669,Luleå,2580
WA97633971,SE629140-146724,Lessebo,0761
WA97665651,SE704136-149155,Strömsund,2313
WA97674217,SE643372-149901,Kinda,0513
WA97683321,SE701992-134197,Åre,2321
WA97685777,SE634276-148628,Hultsfred,0860
WA97685777,SE634276-148628,Högsby,0821
WA97685777,SE634276-148628,Uppvidinge,0760
WA97691193,SE708984-164497,Bjurholm,2403
WA97696451,SE714278-146808,Strömsund,2313
WA97708917,SE744683-154374,Jokkmokk,2510
WA97710370,SE665451-135579,Sunne,1766
WA97741475,SE680589-155962,Söderhamn,2182
WA97751500,SE674768-549442,Falun,2080
WA97753699,SE714532-168570,Vindeln,2404
WA97763826,SE700607-156106,Sollefteå,2283
WA97764522,SE670132-154011,Hofors,2104
WA97766489,SE641096-145060,Aneby,0604
WA97779850,SE633363-131953,Falkenberg,1382
WA97793102,SE715186-168463,Vindeln,2404
WA97805673,SE676075-150781,Falun,2080
WA97810469,SE708234-151308,Strömsund,2313
WA97820248,SE706483-155315,Sollefteå,2283
WA97850477,SE660712-134357,Kil,1715
WA97854609,SE707155-164306,Örnsköldsvik,2284
WA97857016,SE708983-164744,Bjurholm,2403
WA97867033,SE626158-516876,Tingsryd,0763
WA97879987,SE695108-144630,Berg,2326
WA97879987,SE695108-144630,Östersund,2380
WA97903350,SE712032-170434,Umeå,2480
WA97903350,SE712032-170434,Vindeln,2404
WA97905131,SE727692-160509,Arjeplog,2506
WA97905131,SE727692-160509,Sorsele,2422
WA97908085,SE634778-164458,Gotland,0980
WA97910819,SE752025-173126,Kiruna,2584
WA97915031,SE703764-136062,Åre,2321
WA97916806,SE721079-156391,Storuman,2421
WA97935399,SE712487-148041,Strömsund,2313
WA97939950,SE644065-560447,Kinda,0513
WA97939950,SE644065-560447,Åtvidaberg,0561
WA97950526,SE735435-183996,Övertorneå,2518
WA97952090,SE636685-131203,Mark,1463
WA97952684,SE643757-132189,Vårgårda,1442
WA97964904,SE672342-148895,Falun,2080
WA97970241,SE627262-407859,Markaryd,0767
WA97970499,SE691772-135336,Härjedalen,2361
WA97972733,SE726108-175094,Piteå,2581
WA97983462,SE653852-126668,Dals-Ed,1438
WA98002994,SE649069-127100,Färgelanda,1439
WA98002994,SE649069-127100,Munkedal,1430
WA98003068,SE649313-154071,Norrköping,0581
WA98003271,SE701707-139605,Åre,2321
WA98009184,SE727727-166834,Arvidsjaur,2505
WA98017268,SE629793-458823,Alvesta,0764
WA98019078,SE721011-144469,Strömsund,2313
WA98019078,SE721011-144469,Vilhelmina,2462
WA98024144,SE689518-134740,Härjedalen,2361
WA98024144,SE689518-134740,Älvdalen,2039
WA98025719,SE708616-154716,Sollefteå,2283
WA98033879,SE647775-126829,Uddevalla,1485
WA98035206,SE717465-152325,Vilhelmina,2462
WA98036721,SE629702-151245,Nybro,0881
WA98038537,SE729377-146722,Storuman,2421
WA98043420,SE636197-140875,Vaggeryd,0665
WA98043420,SE636197-140875,Värnamo,0683
WA98046620,SE694469-136930,Härjedalen,2361
WA98050861,SE721732-163293,Lycksele,2481
WA98059439,SE688199-135745,Härjedalen,2361
WA98059439,SE688199-135745,Älvdalen,2039
WA98066244,SE703810-138696,Krokom,2309
WA98073290,SE664370-131593,Arvika,1784
WA98077428,SE623137-131404,Helsingborg,1283
WA98077428,SE623137-131404,Ängelholm,1292
WA98079732,SE634100-142637,Sävsjö,0684
WA98084454,SE653741-145251,Askersund,1882
WA98088347,SE634929-573108,Oskarshamn,0882
WA98096142,SE675049-153627,Ockelbo,2101
WA98100721,SE699679-142152,Åre,2321
WA98108298,SE705890-167109,Nordmaling,2401
WA98117774,SE645964-125425,Orust,1421
WA98141887,SE699504-137861,Berg,2326
WA98141887,SE699504-137861,Åre,2321
WA98144870,SE650263-130645,Mellerud,1461
WA98149233,SE708279-154973,Sollefteå,2283
WA98159251,SE733850-151147,Sorsele,2422
WA98162535,SE662461-129090,Eda,1730
WA98163214,SE641036-152061,Västervik,0883
WA98168862,SE725810-164042,Arvidsjaur,2505
WA98177989,SE734520-164331,Arjeplog,2506
WA98179686,SE714701-172111,Skellefteå,2482
WA98182266,SE674081-145865,Leksand,2029
WA98184502,SE648022-145906,Mjölby,0586
WA98184502,SE648022-145906,Motala,0583
WA98185041,SE718029-173903,Skellefteå,2482
WA98196580,SE709878-155801,Åsele,2463
WA98204276,SE711249-151198,Strömsund,2313
WA98216156,SE718660-149362,Dorotea,2425
WA98217071,SE632742-138390,Ljungby,0781
WA98217071,SE632742-138390,Värnamo,0683
WA98226387,SE724942-148805,Vilhelmina,2462
WA98229583,SE702818-135803,Åre,2321
WA98233051,SE679981-156362,Söderhamn,2182
WA98233316,SE676610-154637,Ockelbo,2101
WA98233468,SE666116-139161,Hagfors,1783
WA98238323,SE702503-158714,Sollefteå,2283
WA98238323,SE702503-158714,Örnsköldsvik,2284
WA98241786,SE677698-138524,Älvdalen,2039
WA98259713,SE714517-148608,Strömsund,2313
WA98261807,SE667127-138829,Hagfors,1783
WA98266184,SE679996-146275,Rättvik,2031
WA98268480,SE732779-169858,Jokkmokk,2510
WA98268480,SE732779-169858,Älvsbyn,2560
WA98268755,SE742685-152249,Arjeplog,2506
WA98279807,SE745091-156608,Jokkmokk,2510
WA98280009,SE734350-153500,Arjeplog,2506
WA98287787,SE664805-154011,Sala,1981
WA98297141,SE657939-130067,Årjäng,1765
WA98306384,SE659351-323056,Årjäng,1765
WA98312268,SE694064-147636,Ånge,2260
WA98319037,SE635642-147073,Vetlanda,0685
WA98334107,SE632225-147396,Uppvidinge,0760
WA98335015,SE672745-157418,Gävle,2180
WA98343814,SE719140-768238,Skellefteå,2482
WA98351620,SE672498-156136,Gävle,2180
WA98378228,SE717891-171771,Skellefteå,2482
WA98381614,SE735114-177175,Boden,2582
WA98386375,SE701880-398459,Åre,2321
WA98387728,SE696770-155973,Sundsvall,2281
WA98391015,SE645779-128741,Lilla Edet,1462
WA98391015,SE645779-128741,Trollhättan,1488
WA98394168,SE674655-139662,Malung-Sälen,2023
WA98401148,SE728629-144333,Storuman,2421
WA98401965,SE738278-173316,Boden,2582
WA98401965,SE738278-173316,Gällivare,2523
WA98401965,SE738278-173316,Jokkmokk,2510
WA98404530,SE663433-137993,Hagfors,1783
WA98416889,SE690954-146205,Ånge,2260
WA98442475,SE709028-140848,Krokom,2309
WA98443257,SE749113-173986,Gällivare,2523
WA98448852,SE690300-156490,Sundsvall,2281
WA98450516,SE739543-176668,Gällivare,2523
WA98463152,SE699831-158752,Kramfors,2282
WA98479763,SE715029-684231,Lycksele,2481
WA98480412,SE694047-151461,Ånge,2260
WA98485841,SE711896-163454,Åsele,2463
WA98493159,SE717246-174234,Skellefteå,2482
WA98497459,SE690013-151358,Hudiksvall,2184
WA98497459,SE690013-151358,Ljusdal,2161
WA98504029,SE719846-148729,Vilhelmina,2462
WA98513352,SE724839-601556,Sorsele,2422
WA98530008,SE709191-678275,Bjurholm,2403
WA98534065,SE745103-168158,Gällivare,2523
WA98538738,SE732645-144893,Storuman,2421
WA98540063,SE646958-151875,Söderköping,0582
WA98548489,SE633989-142888,Växjö,0780
WA98574385,SE630066-140009,Ljungby,0781
WA98577931,SE676199-135647,Malung-Sälen,2023
WA98583577,SE729284-169775,Arvidsjaur,2505
WA98583577,SE729284-169775,Älvsbyn,2560
WA98584258,SE665205-562030,Norberg,1962
WA98584266,SE702423-156332,Sollefteå,2283
WA98587201,SE682990-155674,Hudiksvall,2184
WA98600643,SE687003-153734,Hudiksvall,2184
WA98623869,SE753315-155620,Gällivare,2523
WA98628646,SE659811-653026,Upplands-Bro,0139
WA98643356,SE665961-437621,Hagfors,1783
WA98650413,SE691753-142662,Berg,2326
WA98651942,SE763698-172193,Kiruna,2584
WA98653767,SE702365-140167,Åre,2321
WA98656835,SE687327-605369,Nordanstig,2132
WA98658440,SE710036-153037,Strömsund,2313
WA98664557,SE705531-166680,Nordmaling,2401
WA98664557,SE705531-166680,Örnsköldsvik,2284
WA98666129,SE719411-583271,Vilhelmina,2462
WA98670585,SE713918-161101,Åsele,2463
WA98671148,SE702949-139231,Krokom,2309
WA98671148,SE702949-139231,Åre,2321
WA98691672,SE744278-178451,Pajala,2521
WA98710650,SE734551-160679,Arjeplog,2506
WA98715937,SE750860-181802,Pajala,2521
WA98716604,SE658928-358417,Arvika,1784
WA98716604,SE658928-358417,Säffle,1785
WA98716604,SE658928-358417,Årjäng,1765
WA98722974,SE683892-138072,Härjedalen,2361
WA98722974,SE683892-138072,Älvdalen,2039
WA98726267,SE734412-168905,Jokkmokk,2510
WA98735980,SE637624-152953,Oskarshamn,0882
WA98735980,SE637624-152953,Vimmerby,0884
WA98736031,SE705068-166816,Örnsköldsvik,2284
WA98737448,SE712624-143456,Krokom,2309
WA98737448,SE712624-143456,Strömsund,2313
WA98749678,SE729882-164123,Arvidsjaur,2505
WA98762293,SE725717-170406,Piteå,2581
WA98762906,SE731722-168212,Arvidsjaur,2505
WA98768590,SE674461-140967,Mora,2062
WA98777747,SE689356-157041,Nordanstig,2132
WA98779152,SE655035-469286,Degerfors,1862
WA98779228,SE668140-399380,Torsby,1737
WA98784199,SE688432-151906,Hudiksvall,2184
WA98784199,SE688432-151906,Ljusdal,2161
WA98787871,SE699940-135128,Åre,2321
WA98816655,SE710365-170017,Vännäs,2460
WA98817318,SE709528-168790,Vännäs,2460
WA98818075,SE701249-155722,Sollefteå,2283
WA98822675,SE661721-131170,Arvika,1784
WA98824807,SE744237-182154,Pajala,2521
WA98825016,SE685577-130879,Älvdalen,2039
WA98828094,SE636910-143393,Nässjö,0682
WA98828094,SE636910-143393,Sävsjö,0684
WA98852287,SE714943-172281,Skellefteå,2482
WA98855784,SE634201-157211,Borgholm,0885
WA98859896,SE706668-154185,Sollefteå,2283
WA98879454,SE629949-132706,Halmstad,1380
WA98881328,SE672988-154254,Sandviken,2181
WA98882251,SE697546-149010,Bräcke,2305
WA98886804,SE706380-163843,Örnsköldsvik,2284
WA98895817,SE733619-607822,Arjeplog,2506
WA98899302,SE674303-153642,Ockelbo,2101
WA98901395,SE736294-170661,Jokkmokk,2510
WA98902201,SE728511-174192,Piteå,2581
WA98902201,SE728511-174192,Älvsbyn,2560
WA98902963,SE731897-183591,Kalix,2514
WA98903891,SE627882-152464,Kalmar,0880
WA98915653,SE698244-162415,Kramfors,2282
WA98916040,SE745546-167438,Gällivare,2523
WA98917293,SE709697-141931,Krokom,2309
WA98936473,SE672491-150926,Falun,2080
WA98942793,SE627029-133639,Laholm,1381
WA98948495,SE718449-144922,Strömsund,2313
WA98954645,SE654000-150875,Vingåker,0428
WA98954661,SE672804-144667,Leksand,2029
WA98963007,SE702595-143405,Krokom,2309
WA98968259,SE740697-156447,Arjeplog,2506
WA98974854,SE712381-496443,Strömsund,2313
WA98986718,SE751363-165636,Gällivare,2523
WA99008431,SE655296-144991,Hallsberg,1861
WA99008431,SE655296-144991,Kumla,1881
WA99008431,SE655296-144991,Lekeberg,1814
WA99019355,SE736644-161099,Arjeplog,2506
WA99028993,SE680458-145650,Orsa,2034
WA99037357,SE710586-169912,Vännäs,2460
WA99039765,SE695016-159819,Härnösand,2280
WA99046297,SE702442-156539,Sollefteå,2283
WA99049296,SE628017-550063,Nybro,0881
WA99068844,SE706690-168015,Nordmaling,2401
WA99071138,SE690894-151749,Ånge,2260
WA99071939,SE743530-177352,Gällivare,2523
WA99081781,SE676373-135076,Malung-Sälen,2023
WA99104992,SE717964-142660,Strömsund,2313
WA99110239,SE722070-172582,Skellefteå,2482
WA99111157,SE683307-135736,Älvdalen,2039
WA99112715,SE746779-168418,Gällivare,2523
WA99119321,SE700782-135972,Åre,2321
WA99120372,SE689181-136486,Härjedalen,2361
WA99122131,SE726301-147509,Storuman,2421
WA99138856,SE726800-173762,Piteå,2581
WA99143865,SE748384-764313,Gällivare,2523
WA99146032,SE729948-146593,Storuman,2421
WA99150314,SE627204-134652,Laholm,1381
WA99185358,SE744809-154963,Jokkmokk,2510
WA99195968,SE667535-143696,Ludvika,2085
WA99207582,SE744711-153955,Jokkmokk,2510
WA99208049,SE631137-132907,Halmstad,1380
WA99208049,SE631137-132907,Hylte,1315
WA99212715,SE687808-144002,Härjedalen,2361
WA99218530,SE629047-137564,Ljungby,0781
WA99236983,SE702498-136659,Åre,2321
WA99239067,SE707262-159176,Örnsköldsvik,2284
WA99240897,SE636806-147459,Vetlanda,0685
WA99241071,SE692897-142817,Berg,2326
WA99241666,SE665038-133837,Sunne,1766
WA99246690,SE619310-132303,Kävlinge,1261
WA99246690,SE619310-132303,Landskrona,1282
WA99248604,SE709454-134666,Åre,2321
WA99248728,SE658155-143234,Karlskoga,1883
WA99249873,SE660757-146880,Lindesberg,1885
WA99253096,SE721239-162942,Lycksele,2481
WA99255527,SE659091-130826,Årjäng,1765
WA99257533,SE639375-154099,Västervik,0883
WA99258515,SE668839-140496,Vansbro,2021
WA99277263,SE758907-164712,Kiruna,2584
WA99277825,SE310-10-R,Trysil,N428
WA99277825,SE310-10-R,Älvdalen,2039
WA99289214,SE677814-156420,Söderhamn,2182
WA99297494,SE701097-158986,Sollefteå,2283
WA99309044,SE703700-155465,Sollefteå,2283
WA99309611,SE686370-148809,Ljusdal,2161
WA99312786,SE750584-169871,Gällivare,2523
