Vatten_ID,EU_CD,Station,Obspoint_ID,Longitude,Latitude,Date,Time,Institution,Depth,EQR8,AindexW5,EindexW3
WA11713012,NW637219-137943,Hela sjön,Hela sjön,13.79267,57.46404,2004-07-14,,SLU,,0.4792696498,0.6019449572,0.6715283152
WA11713012,NW637219-137943,Hela sjön,Hela sjön,13.79267,57.46404,2007-08-02,,SLU,,0.4880699187,0.5213665784,0.7335187612
WA11713012,NW637219-137943,Hela sjön,Hela sjön,13.79267,57.46404,2010-07-22,,SLU,,0.4001188005,0.562572488,0.3458556268
WA11713012,NW637219-137943,Hela sjön,Hela sjön,13.79267,57.46404,2015-07-23,,SLU,,0.4474373671,0.4551006245,0.6412129753
WA81258595,NW637322-145953,Hela sjön,Hela sjön,15.14508,57.47883,2004-07-05,,SLU,,0.5774459922,0.5918265593,0.5473402249
WA81258595,NW637322-145953,Hela sjön,Hela sjön,15.14508,57.47883,2009-07-13,,SLU,,0.6048054873,0.6143059334,0.4792836727
WA18655463,NW637262-138478,Hela sjön,Hela sjön,13.88783,57.46741,1997-07-23,,SLU,,0.3930223815,0.0770893766,0.8334560032
WA18655463,NW637262-138478,Hela sjön,Hela sjön,13.88783,57.46741,2000-07-05,,SLU,,0.3629277293,0.0291109838,0.6990825706
WA18655463,NW637262-138478,Hela sjön,Hela sjön,13.88783,57.46741,2007-07-31,,SLU,,0.4891733668,0.1921651846,0.8217763587
WA18655463,NW637262-138478,Hela sjön,Hela sjön,13.88783,57.46741,2010-07-22,,SLU,,0.5648899205,0.3729832115,0.7799877664
WA18655463,NW637262-138478,Hela sjön,Hela sjön,13.88783,57.46741,2013-07-11,,SLU,,0.527897007,0.3493664269,0.6461908636
WA52520900,NW637319-139014,Hela sjön,Hela sjön,13.97736,57.47035,1997-07-31,,SLU,,0.3930502249,0.0070114563,0.9723479716
WA52520900,NW637319-139014,Hela sjön,Hela sjön,13.97736,57.47035,2000-07-12,,SLU,,0.4100633037,0.0137130935,0.8795192182
WA52520900,NW637319-139014,Hela sjön,Hela sjön,13.97736,57.47035,2005-07-14,,SLU,,0.5450062049,0.284914497,0.7627394802
WA52520900,NW637319-139014,Hela sjön,Hela sjön,13.97736,57.47035,2008-07-22,,SLU,,0.8536122114,0.4472353111,0.6768498178
WA52520900,NW637319-139014,Hela sjön,Hela sjön,13.97736,57.47035,2014-07-21,,SLU,,0.7388048723,0.3383112786,0.8624583378
WA21961533,SE637356-145274,Hela sjön,Hela sjön,15.01726,57.48492,2001-07-22,,SLU,,0.531069819,0.7807973791,0.1540526616
WA21961533,SE637356-145274,Hela sjön,Hela sjön,15.01726,57.48492,2006-08-02,,SLU,,0.3890642949,0.8218043556,0.267473797
WA35839892,NW637427-142273,Hela sjön,Hela sjön,14.51786,57.48117,1996-07-08,,SLU,,0.478309238,0.7692657541,0.2832742666
WA35839892,NW637427-142273,Hela sjön,Hela sjön,14.51786,57.48117,2007-08-01,,SLU,,0.4877250523,0.7087351271,0.4592523216
WA16704106,NW637464-141444,Hela sjön,Hela sjön,14.36548,57.48104,2004-07-26,,SLU,,0.4844456504,0.40767616,0.7590545078
WA16704106,NW637464-141444,Hela sjön,Hela sjön,14.36548,57.48104,2014-07-14,,SLU,,0.6125003538,0.7063279562,0.3836702039
WA72863018,SE637379-137645,Hela sjön,Hela sjön,13.74585,57.47262,1998-07-20,,SLU,,0.7127832447,0.7133129884,0.6202774478
WA72863018,SE637379-137645,Hela sjön,Hela sjön,13.74585,57.47262,2013-08-11,,SLU,,0.6223941631,0.7613701726,0.414364664
WA52173639,SE637382-148784,Hela sjön,Hela sjön,15.60244,57.48955,1997-08-11,,SLU,,0.5693115004,0.4547313684,0.2912901957
WA52173639,SE637382-148784,Hela sjön,Hela sjön,15.60244,57.48955,2002-07-07,,SLU,,0.5510948832,0.4362716171,0.5476975747
WA52173639,SE637382-148784,Hela sjön,Hela sjön,15.60244,57.48955,2007-06-27,,SLU,,0.3774414794,0.2689310745,0.6670695119
WA72066438,NW637394-149347,Hela sjön,Hela sjön,15.69966,57.49175,2005-08-30,,SLU,,0.5280722814,0.4283014987,0.59324024
WA98035632,NW637406-140855,Hela sjön,Hela sjön,14.27293,57.48552,2002-07-15,,SLU,,0.6936132426,0.733711198,0.3408887018
WA98035632,NW637406-140855,Hela sjön,Hela sjön,14.27293,57.48552,2017-08-03,,SLU,,0.6244776964,0.7261263326,0.3588553931
WA29785210,NW637491-136701,Hela sjön,Hela sjön,13.58577,57.4761,1998-07-19,,SLU,,0.5678484546,0.5703792724,0.5016388675
WA47624169,SE637469-147319,Hela sjön,Hela sjön,15.35808,57.49674,1998-07-13,,SLU,,0.6467187469,0.4086750619,0.4298928761
WA47624169,SE637469-147319,Hela sjön,Hela sjön,15.35808,57.49674,2003-07-30,,SLU,,0.364012052,0.4194129977,0.4456661344
WA47624169,SE637469-147319,Hela sjön,Hela sjön,15.35808,57.49674,2008-07-16,,SLU,,0.3871998581,0.3230020707,0.5010621541
WA52862208,SE637477-144329,Hela sjön,Hela sjön,14.85944,57.4947,2001-07-24,,SLU,,0.3744973465,0.9295970865,0.0586731935
WA52862208,SE637477-144329,Hela sjön,Hela sjön,14.85944,57.4947,2006-07-26,,SLU,,0.4263727113,0.9120704371,0.0526731859
WA55337398,NW637555-139177,Hela sjön,Hela sjön,14.00462,57.48837,1997-08-06,,SLU,,0.636472582,0.7239439533,0.422438128
WA55337398,NW637555-139177,Hela sjön,Hela sjön,14.00462,57.48837,2000-07-10,,SLU,,0.7515780768,0.4890302009,0.6959734221
WA55337398,NW637555-139177,Hela sjön,Hela sjön,14.00462,57.48837,2003-07-15,,SLU,,0.440553859,0.3638349609,0.9364008458
WA55337398,NW637555-139177,Hela sjön,Hela sjön,14.00462,57.48837,2006-07-26,,SLU,,0.3941946637,0.5176044699,0.6475626067
WA55337398,NW637555-139177,Hela sjön,Hela sjön,14.00462,57.48837,2014-07-21,,SLU,,0.5053523853,0.5282817869,0.7923986081
WA47858153,NW637588-139672,Hela sjön,Hela sjön,14.08412,57.48982,1998-07-27,,SLU,,0.5854039891,0.804358376,0.2879142159
WA13879304,NW637576-138708,Hela sjön,Hela sjön,13.92219,57.49057,1997-07-24,,SLU,,0.5919543867,0.3778305133,0.94322142
WA34505639,NW637505-138046,Hela sjön,Hela sjön,13.81509,57.48703,1998-07-23,,SLU,,0.1609523823,0.0078902744,0.7412937544
WA72538756,NW637535-138639,Hela sjön,Hela sjön,13.91578,57.49092,1997-07-30,,SLU,,0.365327853,0.0349357049,0.6888050945
WA72538756,NW637535-138639,Hela sjön,Hela sjön,13.91578,57.49092,2000-07-05,,SLU,,0.2496676565,0.0942591755,0.8382424561
WA72538756,NW637535-138639,Hela sjön,Hela sjön,13.91578,57.49092,2005-07-13,,SLU,,0.4541524093,0.4839248823,0.5098765893
WA72538756,NW637535-138639,Hela sjön,Hela sjön,13.91578,57.49092,2007-07-31,,SLU,,0.583623166,0.3403050486,0.6937362284
WA72538756,NW637535-138639,Hela sjön,Hela sjön,13.91578,57.49092,2010-07-21,,SLU,,0.5486463302,0.5259067707,0.6234866233
WA72538756,NW637535-138639,Hela sjön,Hela sjön,13.91578,57.49092,2018-07-25,,SLU,,0.5168956171,0.5971624773,0.5074525738
WA84749679,NW637519-137900,Hela sjön,Hela sjön,13.78614,57.49159,1998-07-22,,SLU,,0.3728980234,0.0098574681,0.6536214891
WA58104741,NW637609-138986,Hela sjön,Hela sjön,13.97178,57.49516,1997-07-24,,SLU,,0.317971564,0.047825158,0.7741656778
WA58104741,NW637609-138986,Hela sjön,Hela sjön,13.97178,57.49516,2003-07-10,,SLU,,0.3667009055,0.0070423116,0.945604006
WA58104741,NW637609-138986,Hela sjön,Hela sjön,13.97178,57.49516,2006-07-26,,SLU,,0.2199534387,0.2627493562,0.7439627795
WA58104741,NW637609-138986,Hela sjön,Hela sjön,13.97178,57.49516,2009-08-06,,SLU,,0.509095856,0.3071272856,0.8614824928
WA58104741,NW637609-138986,Hela sjön,Hela sjön,13.97178,57.49516,2012-07-16,,SLU,,0.5686419747,0.2725232385,0.9262909112
WA21175940,NW637631-138692,Hela sjön,Hela sjön,13.91999,57.49673,2012-07-23,,SLU,,0.5448072117,0.1406172107,0.9078472766
WA91422416,NW637649-137879,Hela sjön,Hela sjön,13.78075,57.49565,1998-07-16,,SLU,,0.4086752448,0.4786316391,0.9747697498
WA43359281,NW637647-138569,Hela sjön,Hela sjön,13.90042,57.49778,1997-07-31,,SLU,,0.1249401011,0.0225448053,0.7679764742
WA43359281,NW637647-138569,Hela sjön,Hela sjön,13.90042,57.49778,2000-07-04,,SLU,,0.3574720865,0.3379154082,0.5017207532
WA43359281,NW637647-138569,Hela sjön,Hela sjön,13.90042,57.49778,2004-07-13,,SLU,,0.3549770346,0.3110231832,0.6206623162
WA43359281,NW637647-138569,Hela sjön,Hela sjön,13.90042,57.49778,2007-07-31,,SLU,,0.1093106622,0.0490467699,0.7841927634
WA43359281,NW637647-138569,Hela sjön,Hela sjön,13.90042,57.49778,2010-07-28,,SLU,,0.119786416,0.0215836647,0.7640095836
WA43359281,NW637647-138569,Hela sjön,Hela sjön,13.90042,57.49778,2013-07-08,,SLU,,0.3781133787,0.3370337236,0.6359670382
WA43359281,NW637647-138569,Hela sjön,Hela sjön,13.90042,57.49778,2018-07-26,,SLU,,0.7117222852,0.5562819064,0.4960605163
,,Hela sjön,Hela sjön,15.8354,57.51369,2016-09-05,,SLU,,0.3184364515,0.5165247065,0.8453121561
WA96671032,NW637739-138703,Hela sjön,Hela sjön,13.92282,57.50314,1997-07-29,,SLU,,0.4852384148,0.3350475862,0.8147882439
WA96671032,NW637739-138703,Hela sjön,Hela sjön,13.92282,57.50314,2003-07-10,,SLU,,0.3510680656,0.3051229431,0.7493184921
WA96671032,NW637739-138703,Hela sjön,Hela sjön,13.92282,57.50314,2006-07-26,,SLU,,0.3424560294,0.2403603786,0.715947104
WA96671032,NW637739-138703,Hela sjön,Hela sjön,13.92282,57.50314,2009-08-04,,SLU,,0.5640573199,0.4937251532,0.7001199319
WA96671032,NW637739-138703,Hela sjön,Hela sjön,13.92282,57.50314,2012-07-24,,SLU,,0.3366687631,0.4188492264,0.6717835517
WA96671032,NW637739-138703,Hela sjön,Hela sjön,13.92282,57.50314,2015-07-09,,SLU,,0.1534365538,0.1767913145,0.831420121
WA93905708,SE637700-153915,Hela sjön,Hela sjön,16.45849,57.51659,2006-08-23,,SLU,,0.4728369658,0.4093476209,0.6890762636
WA32708453,NW637675-137964,Hela sjön,Hela sjön,13.79854,57.50284,1998-07-16,,SLU,,0.7225935928,0.5738793362,0.8081901859
WA94065663,NW637746-152917,Hela sjön,Hela sjön,16.30584,57.5189,1994-08-14,,SLU,,0.5784654758,0.6502064752,0.4044182267
WA28589371,NW637706-132220,Hela sjön,Hela sjön,12.8376,57.4855,2011-08-16,,SLU,,0.4204199122,0.3713442706,0.8169167348
WA27238351,NW637787-139140,Hela sjön,Hela sjön,13.99602,57.51104,1997-08-05,,SLU,,0.3476009653,0.1705079374,0.790854801
WA27238351,NW637787-139140,Hela sjön,Hela sjön,13.99602,57.51104,2000-07-11,,SLU,,0.5888402902,0.4997825204,0.6704471516
WA27238351,NW637787-139140,Hela sjön,Hela sjön,13.99602,57.51104,2003-07-15,,SLU,,0.6804392283,0.5481902615,0.7031876774
WA27238351,NW637787-139140,Hela sjön,Hela sjön,13.99602,57.51104,2006-07-27,,SLU,,0.4884840873,0.5254244706,0.6068277942
WA27238351,NW637787-139140,Hela sjön,Hela sjön,13.99602,57.51104,2012-07-23,,SLU,,0.4755179467,0.4951542248,0.6637065498
WA27238351,NW637787-139140,Hela sjön,Hela sjön,13.99602,57.51104,2015-07-09,,SLU,,0.5210959599,0.3685030772,0.8161748037
WA27238351,NW637787-139140,Hela sjön,Hela sjön,13.99602,57.51104,2018-07-24,,SLU,,0.414325845,0.2734189897,0.5219457714
WA75193212,SE637769-149284,Hela sjön,Hela sjön,15.6857,57.52441,2005-07-26,,SLU,,0.4939786149,0.3553751392,0.5509580102
WA98845090,SE637788-143448,Hela sjön,Hela sjön,14.71172,57.52143,1996-09-01,,SLU,,0.4408742367,0.6369932272,0.3599153902
WA57441416,SE637794-147338,Hela sjön,Hela sjön,15.36089,57.52593,2001-07-09,,SLU,,0.4930745079,0.7629762188,0.2520140786
WA90386751,NW637932-139043,Hela sjön,Hela sjön,13.97434,57.51729,1997-08-07,,SLU,,0.7129150174,0.4794329732,0.6981718954
WA90386751,NW637932-139043,Hela sjön,Hela sjön,13.97434,57.51729,2003-07-14,,SLU,,0.6230153304,0.5476149288,0.6479773005
WA90386751,NW637932-139043,Hela sjön,Hela sjön,13.97434,57.51729,2008-07-30,,SLU,,0.525878546,0.5409690898,0.5275895056
WA90386751,NW637932-139043,Hela sjön,Hela sjön,13.97434,57.51729,2013-07-10,,SLU,,0.4307033935,0.4255295347,0.7386471609
WA91347086,NW637835-137903,Hela sjön,Hela sjön,13.79014,57.51592,1998-07-23,,SLU,,0.1130686025,0.0064262999,0.9928595772
WA91347086,NW637835-137903,Hela sjön,Hela sjön,13.79014,57.51592,2013-07-08,,SLU,,0.4503507818,0.5911939168,0.6013482692
WA96520349,NW637881-140400,Hela sjön,Hela sjön,14.19512,57.52182,2010-08-20,,SLU,,0.5078928392,0.8909449438,0.1536709679
WA92548134,NW637860-139104,Hela sjön,Hela sjön,13.98465,57.52138,1997-08-07,,SLU,,0.5291432172,0.6056047572,0.5626682156
WA22506053,NW637948-132835,Hela sjön,Hela sjön,12.93987,57.50664,2010-09-01,,SLU,,0.1606296789,0.0389389462,0.7295513756
WA27177868,NW637995-137324,Hela sjön,Hela sjön,13.68565,57.52192,1996-07-01,,SLU,,0.5729159259,0.5608506493,0.6930475721
WA27177868,NW637995-137324,Hela sjön,Hela sjön,13.68565,57.52192,2006-07-24,,SLU,,0.5864911382,0.6895998481,0.596177384
WA27177868,NW637995-137324,Hela sjön,Hela sjön,13.68565,57.52192,2015-07-21,,SLU,,0.6255682911,0.5562697477,0.7066031351
WA63856599,NW637913-140533,Hela sjön,Hela sjön,14.22034,57.53283,2010-08-17,,SLU,,0.4603731756,0.6279582434,0.6727294508
WA52469158,SE637990-140480,Hela sjön,Hela sjön,14.21577,57.5343,2010-08-18,,SLU,,0.4654787814,0.9269854324,0.1332355686
WA57714381,SE638011-145865,Hela sjön,Hela sjön,15.11467,57.54431,2013-07-29,,SLU,,0.379218476,0.6753675197,0.2853950662
WA21274599,SE638014-136892,Hela sjön,Hela sjön,13.61703,57.52749,1999-07-29,,SLU,,0.4895743727,0.4977812489,0.5862393202
WA21274599,SE638014-136892,Hela sjön,Hela sjön,13.61703,57.52749,2008-07-23,,SLU,,0.5313249288,0.3904201471,0.4912240161
WA21274599,SE638014-136892,Hela sjön,Hela sjön,13.61703,57.52749,2017-07-11,,SLU,,0.4532423103,0.4938401542,0.7998691643
WA17176727,NW638156-142769,Hela sjön,Hela sjön,14.60324,57.54128,2000-07-26,,SLU,,0.5287057365,0.6153469462,0.6329695889
WA17176727,NW638156-142769,Hela sjön,Hela sjön,14.60324,57.54128,2010-07-14,,SLU,,0.4269015755,0.8070664178,0.4839434976
WA46369945,SE638029-142710,Hela sjön,Hela sjön,14.58785,57.54194,2002-07-17,,SLU,,0.5501484689,0.7289331852,0.2500207649
WA46369945,SE638029-142710,Hela sjön,Hela sjön,14.58785,57.54194,2010-07-14,,SLU,,0.570312035,0.6897470498,0.4219876261
WA82252670,SE638030-148585,Hela sjön,Hela sjön,15.56888,57.54769,2002-07-22,,SLU,,0.6352078079,0.5302435607,0.5459059695
WA82252670,SE638030-148585,Hela sjön,Hela sjön,15.56888,57.54769,2016-08-01,,SLU,,0.605518628,0.5984966761,0.5987522334
WA68309058,NW637984-139217,Hela sjön,Hela sjön,14.00983,57.53531,2005-07-12,,SLU,,0.6325816005,0.7197483538,0.6908028358
WA68309058,NW637984-139217,Hela sjön,Hela sjön,14.00983,57.53531,2015-07-07,,SLU,,0.547988043,0.5818779487,0.8495369053
WA27734319,NW638146-143417,Hela sjön,Hela sjön,14.7103,57.54647,2006-08-10,,SLU,,0.4952944281,0.8135548829,0.2298242615
WA27734319,NW638146-143417,Hela sjön,Hela sjön,14.7103,57.54647,2014-07-14,,SLU,,0.3296322968,0.8396951479,0.1367411169
WA90331926,SE638085-138862,Hela sjön,Hela sjön,13.94535,57.53914,1998-08-03,,SLU,,0.2551349063,0.1082402382,0.601493278
WA90331926,SE638085-138862,Hela sjön,Hela sjön,13.94535,57.53914,2001-07-11,,SLU,,0.156291799,0.0188703294,0.9247588377
WA90331926,SE638085-138862,Hela sjön,Hela sjön,13.94535,57.53914,2005-07-13,,SLU,,0.1968675294,0.0553045596,0.8670567074
WA90331926,SE638085-138862,Hela sjön,Hela sjön,13.94535,57.53914,2010-07-20,,SLU,,0.1547851232,0.0365292044,0.5516844523
WA90331926,SE638085-138862,Hela sjön,Hela sjön,13.94535,57.53914,2015-07-08,,SLU,,0.1718502078,0.0305910344,0.731878227
WA70475559,SE638091-152095,Hela sjön,Hela sjön,16.15513,57.5529,1994-08-02,,SLU,,0.4892231246,0.8135199692,0.1422667309
WA74524860,NW638092-141727,Hela sjön,Hela sjön,14.42167,57.54723,2002-07-15,,SLU,,0.4930354134,0.5916668645,0.4054023964
WA74524860,NW638092-141727,Hela sjön,Hela sjön,14.42167,57.54723,2008-07-29,,SLU,,0.4836562489,0.6438854115,0.3272916574
WA29564646,NW638059-138302,Hela sjön,Hela sjön,13.8543,57.53983,1996-07-03,,SLU,,0.359190549,0.2378897544,0.8316657284
WA29564646,NW638059-138302,Hela sjön,Hela sjön,13.8543,57.53983,2001-07-05,,SLU,,0.2637043115,0.1626993622,0.7929773118
WA29564646,NW638059-138302,Hela sjön,Hela sjön,13.8543,57.53983,2006-07-25,,SLU,,0.3655866786,0.3499921867,0.4938692765
WA29564646,NW638059-138302,Hela sjön,Hela sjön,13.8543,57.53983,2011-07-11,,SLU,,0.4941025525,0.3618842832,0.5796278569
WA29564646,NW638059-138302,Hela sjön,Hela sjön,13.8543,57.53983,2016-07-07,,SLU,,0.6649836728,0.3838245846,0.5122855296
WA74902857,NW638119-151713,Hela sjön,Hela sjön,16.09854,57.55583,1994-08-09,,SLU,,0.6620788547,0.6171587649,0.3961096866
WA30261960,NW638183-138908,Hela sjön,Hela sjön,13.95444,57.54439,1997-08-06,,SLU,,0.1829736936,0.046990491,0.759356305
WA30261960,NW638183-138908,Hela sjön,Hela sjön,13.95444,57.54439,2000-07-07,,SLU,,0.1086555774,0.0221925871,0.7148948237
WA30261960,NW638183-138908,Hela sjön,Hela sjön,13.95444,57.54439,2016-07-05,,SLU,,0.3520499503,0.1835817866,0.8378659453
WA99362284,SE638146-146910,Hela sjön,Hela sjön,15.289,57.55726,2008-08-03,,SLU,,0.556583798,0.6012113657,0.4307042048
WA99362284,SE638146-146910,Hela sjön,Hela sjön,15.289,57.55726,2018-08-13,,SLU,,0.3417333886,0.747575241,0.3304841032
WA36840434,NW638174-142288,Hela sjön,Hela sjön,14.52389,57.55191,1996-07-10,,SLU,,0.6440603913,0.6421049686,0.3933058089
WA36840434,NW638174-142288,Hela sjön,Hela sjön,14.52389,57.55191,2000-07-24,,SLU,,0.4487757882,0.7462873633,0.2687470089
WA36840434,NW638174-142288,Hela sjön,Hela sjön,14.52389,57.55191,2010-07-12,,SLU,,0.4132364367,0.771903071,0.2122419759
WA36840434,NW638174-142288,Hela sjön,Hela sjön,14.52389,57.55191,2017-07-17,,SLU,,0.4893450662,0.7269837168,0.2209629756
WA51355328,NW638131-137712,Hela sjön,Hela sjön,13.75725,57.54305,1996-07-04,,SLU,,0.7446246041,0.5783730174,0.620895697
WA51355328,NW638131-137712,Hela sjön,Hela sjön,13.75725,57.54305,2006-07-24,,SLU,,0.6726955653,0.607579153,0.4545067872
WA51355328,NW638131-137712,Hela sjön,Hela sjön,13.75725,57.54305,2015-07-20,,SLU,,0.6517835506,0.4919554339,0.8861034258
WA58127382,NW638205-138840,Hela sjön,Hela sjön,13.94242,57.54638,2008-07-28,,SLU,,0.4978792278,0.3878360622,0.8086989162
WA69186801,SE638168-140554,Hela sjön,Hela sjön,14.22744,57.55043,2010-08-15,,SLU,,0.3571626249,0.8771780407,0.1070816829
WA88640162,NW638301-138803,Hela sjön,Hela sjön,13.93658,57.554,1997-08-05,,SLU,,0.2972274133,0.1595348547,0.5476316641
WA88640162,NW638301-138803,Hela sjön,Hela sjön,13.93658,57.554,2005-07-11,,SLU,,0.2596043165,0.0133774318,0.7966001221
WA88640162,NW638301-138803,Hela sjön,Hela sjön,13.93658,57.554,2008-07-28,,SLU,,0.1899734566,0.035885184,0.7834026563
WA88640162,NW638301-138803,Hela sjön,Hela sjön,13.93658,57.554,2013-07-10,,SLU,,0.2542654579,0.0627036541,0.8125764468
WA88640162,NW638301-138803,Hela sjön,Hela sjön,13.93658,57.554,2016-07-04,,SLU,,0.326724168,0.1069518531,0.7904207073
WA13407402,NW638266-127321,Hela sjön,Hela sjön,12.01621,57.51128,1997-08-28,,SLU,,0.0018225395,3.8980347E-8,1
WA52328981,NW638310-128574,Hela sjön,Hela sjön,12.21991,57.51832,1997-08-26,,SLU,,0.2883449817,0.1902041168,0.6560998387
WA52328981,NW638310-128574,Hela sjön,Hela sjön,12.21991,57.51832,2002-08-12,,SLU,,0.4359450211,0.4114588855,0.6732113724
WA60779737,NW638315-138482,Hela sjön,Hela sjön,13.87188,57.55474,2010-07-28,,SLU,,0.5921942959,0.6195087394,0.3747549854
WA83907305,SE638280-144298,Hela sjön,Hela sjön,14.85239,57.56676,1998-08-19,,SLU,,0.4808612551,0.7495270347,0.2618176032
WA83907305,SE638280-144298,Hela sjön,Hela sjön,14.85239,57.56676,2011-08-15,,SLU,,0.5806776644,0.6882068723,0.3576934955
WA56461859,NW638347-129462,Hela sjön,Hela sjön,12.36099,57.52585,2006-08-28,,SLU,,0.374595766,0.3034942564,0.6755149947
WA53738587,SE638315-150078,Hela sjön,Hela sjön,15.81823,57.5735,1994-07-11,,SLU,,0.5735195053,0.5006955392,0.5486282013
WA51402516,SE638317-138010,Hela sjön,Hela sjön,13.80204,57.55778,1994-07-14,,SLU,,0.5081765918,0.3952514066,0.7925184707
WA51402516,SE638317-138010,Hela sjön,Hela sjön,13.80204,57.55778,1995-07-17,,SLU,,0.5974481727,0.4797197216,0.7045980825
WA51402516,SE638317-138010,Hela sjön,Hela sjön,13.80204,57.55778,1996-07-08,,SLU,,0.6555861298,0.4644872083,0.4242200593
WA51402516,SE638317-138010,Hela sjön,Hela sjön,13.80204,57.55778,1997-08-02,,SLU,,0.6277848665,0.4075049149,0.5277522763
WA51402516,SE638317-138010,Hela sjön,Hela sjön,13.80204,57.55778,1998-08-05,,SLU,,0.5946529962,0.4714916907,0.5999552376
WA51402516,SE638317-138010,Hela sjön,Hela sjön,13.80204,57.55778,1999-08-08,,SLU,,0.5178651497,0.444261714,0.6466576862
WA51402516,SE638317-138010,Hela sjön,Hela sjön,13.80204,57.55778,2000-08-02,,SLU,,0.5493356638,0.4564830116,0.4973570352
WA51402516,SE638317-138010,Hela sjön,Hela sjön,13.80204,57.55778,2001-07-29,,SLU,,0.4478854267,0.4075321584,0.4979621455
WA51402516,SE638317-138010,Hela sjön,Hela sjön,13.80204,57.55778,2002-08-03,,SLU,,0.5495050413,0.5189877638,0.4226042439
WA51402516,SE638317-138010,Hela sjön,Hela sjön,13.80204,57.55778,2003-07-15,,SLU,,0.4291838398,0.4496177063,0.4207872018
WA51402516,SE638317-138010,Hela sjön,Hela sjön,13.80204,57.55778,2004-08-03,,SLU,,0.430707769,0.469210888,0.4912513989
WA51402516,SE638317-138010,Hela sjön,Hela sjön,13.80204,57.55778,2005-08-06,,SLU,,0.4372708178,0.4812919897,0.5950357062
WA51402516,SE638317-138010,Hela sjön,Hela sjön,13.80204,57.55778,2006-08-12,,SLU,,0.5377760021,0.5619451113,0.37997007
WA51402516,SE638317-138010,Hela sjön,Hela sjön,13.80204,57.55778,2007-08-01,,SLU,,0.3320306001,0.4269702271,0.7083076871
WA51402516,SE638317-138010,Hela sjön,Hela sjön,13.80204,57.55778,2008-07-25,,SLU,,0.3075335475,0.3790699604,0.6563454503
WA51402516,SE638317-138010,Hela sjön,Hela sjön,13.80204,57.55778,2009-08-10,,SLU,,0.2576417813,0.3600681929,0.5818590815
WA51402516,SE638317-138010,Hela sjön,Hela sjön,13.80204,57.55778,2010-08-07,,SLU,,0.5030867285,0.484153955,0.5449674139
WA51402516,SE638317-138010,Hela sjön,Hela sjön,13.80204,57.55778,2011-08-15,,SLU,,0.217453198,0.3416135876,0.6833074612
WA51402516,SE638317-138010,Hela sjön,Hela sjön,13.80204,57.55778,2012-07-27,,SLU,,0.2314784256,0.3838820125,0.6891826717
WA51402516,SE638317-138010,Hela sjön,Hela sjön,13.80204,57.55778,2013-08-15,,SLU,,0.2975043403,0.4542344458,0.5395133261
WA51402516,SE638317-138010,Hela sjön,Hela sjön,13.80204,57.55778,2015-08-10,,SLU,,0.2318608999,0.4342743482,0.6097620987
WA51402516,SE638317-138010,Hela sjön,Hela sjön,13.80204,57.55778,2017-08-01,,SLU,,0.4069242652,0.5060359136,0.5896649972
WA53339757,SE638343-154195,Hela sjön,Hela sjön,16.50633,57.57408,2007-08-05,,SLU,,0.1647916651,0.286741103,0.9511419938
WA40405755,SE638345-150697,Hela sjön,Hela sjön,15.9217,57.57614,1994-08-21,,SLU,,0.7052409096,0.5095039458,0.1951030287
WA66843558,NW638377-139459,Hela sjön,Hela sjön,14.04349,57.5647,2005-07-11,,SLU,,0.4635734503,0.842023426,0.3211039183
WA66843558,NW638377-139459,Hela sjön,Hela sjön,14.04349,57.5647,2015-07-06,,SLU,,0.5153882883,0.6278979596,0.4361861295
WA18924577,SE638409-138549,Hela sjön,Hela sjön,13.8916,57.56742,2001-07-09,,SLU,,0.6853583383,0.6269556176,0.4671297967
WA18924577,SE638409-138549,Hela sjön,Hela sjön,13.8916,57.56742,2011-07-11,,SLU,,0.4954097784,0.4942232278,0.5773359293
WA31803785,SE638458-145177,Hela sjön,Hela sjön,14.99891,57.58376,2018-07-30,,SLU,,0.2731789556,0.9264406082,0.082751611
WA63236551,NW638433-128559,Hela sjön,Hela sjön,12.22248,57.53636,1997-07-10,,SLU,,0.1674689207,0.0751555007,0.9480476109
WA63236551,NW638433-128559,Hela sjön,Hela sjön,12.22248,57.53636,2002-08-12,,SLU,,0.4600822341,0.1625859138,0.5333448295
WA54927417,SE638513-146360,Hela sjön,Hela sjön,15.19708,57.58962,2003-08-18,,SLU,,0.586334409,0.7865820379,0.2230557471
WA52280859,NW638593-138946,Hela sjön,Hela sjön,13.95556,57.58168,2005-07-12,,SLU,,0.3585040864,0.0462071517,0.7534572409
WA52280859,NW638593-138946,Hela sjön,Hela sjön,13.95556,57.58168,2013-07-09,,SLU,,0.3190740511,0.0975065356,0.8837919548
WA52280859,NW638593-138946,Hela sjön,Hela sjön,13.95556,57.58168,2016-07-06,,SLU,,0.1686615479,0.0042018373,0.9355808735
WA60503695,NW638633-138922,Hela sjön,Hela sjön,13.95462,57.58714,2016-07-07,,SLU,,0.3940272153,0.1530893885,0.8687948091
WA40472236,NW638700-151731,Hela sjön,Hela sjön,16.09038,57.60209,1994-08-11,,SLU,,0.4752321742,0.7062461375,0.0918501296
WA27242988,NW638732-150995,Hela sjön,Hela sjön,15.9616,57.6068,1996-06-27,,SLU,,0.7046150214,0.5378411003,0.5238967037
WA41982859,SE638725-146677,Hela sjön,Hela sjön,15.2493,57.60908,2001-07-29,,SLU,,0.5659396857,0.5377061509,0.4688278509
