Vatten_ID,EU_CD,Station,Obspoint_ID,Longitude,Latitude,Date,Time,Institution,Depth,BenthicDiatomsIPS,BenthicDiatomsACID,BenthicDiatomsPctPT,BenthicDiatomsTDI
,,"Ljusnan us Sikvillen, Björbysätern","Ljusnan us Sikvillen, Björbysätern",,,2016-10-06,,SLU,,19.9,4.7,0,9.6
,,"Ljusnan us Sikvillen, Björbysätern","Ljusnan us Sikvillen, Björbysätern",,,2018-08-16,,SLU,0.3,19.7,4.6,0.005,12.3
,,"Lembergsälven, Ladtjärnstorp","Lembergsälven, Ladtjärnstorp",,,2016-10-06,,SLU,,19.8,1.6,0,1.4
,,"Lembergsälven, Ladtjärnstorp","Lembergsälven, Ladtjärnstorp",,,2018-08-16,,SLU,0.2,20,3,0,4.4
,,"Mjögsjöbäcken, Hagen","Mjögsjöbäcken, Hagen",,,2016-10-10,,SLU,,19.8,6.6,0,18
,,"Mjögsjöbäcken, Hagen","Mjögsjöbäcken, Hagen",,,2018-08-15,,SLU,0.05,19.8,7.3,0,23.1
,,"Vägån, Gästgivaregården","Vägån, Gästgivaregården",,,2012-09-13,,SLU,,19.9,7.4,0,24.1
,,"Vägån, Gästgivaregården","Vägån, Gästgivaregården",,,2013-09-23,,SLU,,19.8,8.2,0,24.8
WA70827208,SE667210-133663,"Grundan, Grunnsätern","Grundan, Grunnsätern",,,2015-10-23,,SLU,,19.9,4.2,0.002,5.5
WA70827208,SE667210-133663,"Grundan, Grunnsätern","Grundan, Grunnsätern",,,2017-10-06,,SLU,0.3,19.5,5.1,0,12.8
,,"Rottnan us Rottnen, Rottnan","Rottnan us Rottnen, Rottnan",,,2015-09-23,,SLU,,19.7,5,0,17.9
,,"Rottnan us Rottnen, Rottnan","Rottnan us Rottnen, Rottnan",,,2017-10-03,,SLU,1.4,19.8,5,0,14.5
WA28638264,SE637780-133865,"Ätran, Svenljunga","Ätran, Svenljunga",,,2013-10-15,,SLU,,13.8,7.1,0.217,63.7
WA28638264,SE637780-133865,"Ätran, Svenljunga","Ätran, Svenljunga",,,2014-10-01,,SLU,,16.2,9,0.014,66.8
WA28638264,SE637780-133865,"Ätran, Svenljunga","Ätran, Svenljunga",,,2015-09-17,,SLU,,14.6,7.1,0.079,63.4
WA28638264,SE637780-133865,"Ätran, Svenljunga","Ätran, Svenljunga",,,2016-08-21,,SLU,0.4,16.2,7.6,0.016,64.6
WA28638264,SE637780-133865,"Ätran, Svenljunga","Ätran, Svenljunga",,,2017-08-27,,SLU,0.5,16.4,7.6,0.01,65.8
WA28638264,SE637780-133865,"Ätran, Svenljunga","Ätran, Svenljunga",,,2018-08-21,,SLU,0.5,19.7,7.8,0.002,24.9
WA20766232,SE642102-136467,"Ätran, Nedom Böne, Hagen","Ätran, Nedom Böne, Hagen",,,2013-08-29,,SLU,,12.4,9.3,0.146,73.8
WA20766232,SE642102-136467,"Ätran, Nedom Böne, Hagen","Ätran, Nedom Böne, Hagen",,,2015-09-09,,SLU,0.6,14.3,8.1,0.206,79.9
WA20766232,SE642102-136467,"Ätran, Nedom Böne, Hagen","Ätran, Nedom Böne, Hagen",,,2017-09-06,,SLU,0.6,14.8,8.8,0.062,76.8
WA25318531,SE639446-135612,"Sämån, nedstr. RV, Bosgården","Sämån, nedstr. RV, Bosgården",,,2013-10-16,,SLU,,14.4,9.1,0.066,66.7
WA25318531,SE639446-135612,"Sämån, nedstr. RV, Bosgården","Sämån, nedstr. RV, Bosgården",,,2015-09-17,,SLU,,15.8,8,0.063,67
WA25318531,SE639446-135612,"Sämån, nedstr. RV, Bosgården","Sämån, nedstr. RV, Bosgården",,,2017-09-06,,SLU,0.3,15.7,9.7,0.025,63
WA37472304,SE637120-133995,"Assman, Örsås","Assman, Örsås",,,2013-10-16,,SLU,,15.9,7.8,0.002,66.7
WA37472304,SE637120-133995,"Assman, Örsås","Assman, Örsås",,,2015-09-17,,SLU,,15.9,7.9,0,69.7
WA37472304,SE637120-133995,"Assman, Örsås","Assman, Örsås",,,2017-08-27,,SLU,0.4,16.2,7.4,0.002,66.8
WA45319655,SE626090-144800,"Bräkneån, Tikens utlopp","Bräkneån, Tikens utlopp",,,2012-09-19,,SLU,,17.7,5.7,0,34.8
WA45319655,SE626090-144800,"Bräkneån, Tikens utlopp","Bräkneån, Tikens utlopp",,,2013-09-18,,SLU,,16.6,5.7,0,47.1
WA45319655,SE626090-144800,"Bräkneån, Tikens utlopp","Bräkneån, Tikens utlopp",,,2014-09-10,,SLU,,18.7,5.9,0,25.8
WA45319655,SE626090-144800,"Bräkneån, Tikens utlopp","Bräkneån, Tikens utlopp",,,2016-09-07,,SLU,0.1,17.1,6.2,0.002,43.2
WA45319655,SE626090-144800,"Bräkneån, Tikens utlopp","Bräkneån, Tikens utlopp",,,2017-09-04,,SLU,0.2,17.1,6.7,0.01,43.2
WA45319655,SE626090-144800,"Bräkneån, Tikens utlopp","Bräkneån, Tikens utlopp",,,2018-09-17,,SLU,0.2,16.7,5.2,0.023,47
,,"Storån, nedströms Törestorp","Storån, nedströms Törestorp",,,2014-09-15,,SLU,,18.5,5.7,0,29.9
,,"Lillån, nedströms KAPE","Lillån, nedströms KAPE",,,2014-09-15,,SLU,,19.2,4.1,0.009,14.3
,,"Årån, Åråns inlopp i Furen","Årån, Åråns inlopp i Furen",,,2014-09-16,,SLU,,18.8,7.3,0,28.7
,,"Härån, Fryele Kvarn","Härån, Fryele Kvarn",,,2014-09-16,,SLU,,19.5,4.9,0.005,12.4
WA79289586,SE623710-149545,"Lyckebyån, Kättilsmåla nedströms Lillåns tillflöde","Lyckebyån, Kättilsmåla nedströms Lillåns tillflöde",,,2012-09-19,,SLU,,19,5.8,0,22.7
WA79289586,SE623710-149545,"Lyckebyån, Kättilsmåla nedströms Lillåns tillflöde","Lyckebyån, Kättilsmåla nedströms Lillåns tillflöde",,,2013-09-18,,SLU,,19.4,6.1,0.005,23.7
WA79289586,SE623710-149545,"Lyckebyån, Kättilsmåla nedströms Lillåns tillflöde","Lyckebyån, Kättilsmåla nedströms Lillåns tillflöde",,,2014-09-10,,SLU,,19.4,6.3,0,24.1
WA79289586,SE623710-149545,"Lyckebyån, Kättilsmåla nedströms Lillåns tillflöde","Lyckebyån, Kättilsmåla nedströms Lillåns tillflöde",,,2015-09-16,,SLU,0.4,19,5.8,0.002,22.1
WA79289586,SE623710-149545,"Lyckebyån, Kättilsmåla nedströms Lillåns tillflöde","Lyckebyån, Kättilsmåla nedströms Lillåns tillflöde",,,2016-09-14,,SLU,0.2,18.9,6.2,0.01,25.6
WA79289586,SE623710-149545,"Lyckebyån, Kättilsmåla nedströms Lillåns tillflöde","Lyckebyån, Kättilsmåla nedströms Lillåns tillflöde",,,2017-09-13,,SLU,0.3,19.5,6.6,0.007,23.5
WA79289586,SE623710-149545,"Lyckebyån, Kättilsmåla nedströms Lillåns tillflöde","Lyckebyån, Kättilsmåla nedströms Lillåns tillflöde",,,2018-09-19,,SLU,0.3,19.1,6,0.005,22.3
WA87524557,SE680195-134622,"Görälven, Lillbäckstugan","Görälven, Lillbäckstugan",,,2018-08-22,,SLU,0.4,17.9,6.1,0.024,39.7
WA23626841,SE649549-153384,"Vadsbäcken, uppströms","Vadsbäcken, uppströms",,,2014-09-09,,SLU,,12.2,7,0.391,97.2
WA23626841,SE649549-153384,"Vadsbäcken, uppströms","Vadsbäcken, uppströms",,,2015-08-24,,SLU,0.1,10.7,8.5,0.442,92.6
WA23626841,SE649549-153384,"Vadsbäcken, uppströms","Vadsbäcken, uppströms",,,2017-08-22,,SLU,0.1,11,7.3,0.516,97.7
,SE661323-127497,"Torpedalsälven, Bälserud","Torpedalsälven, Bälserud",,,2015-10-09,,SLU,,19.3,4.6,0.009,15.7
,SE661323-127497,"Torpedalsälven, Bälserud","Torpedalsälven, Bälserud",,,2017-10-17,,SLU,1,19,5.6,0.017,25.8
WA81058438,SE665338-136648,"Väjån, Dalåsen","Väjån, Dalåsen",,,2015-08-26,,SLU,,19.8,5.9,0.002,17.3
WA81058438,SE665338-136648,"Väjån, Dalåsen","Väjån, Dalåsen",,,2017-10-09,,SLU,0.3,19.5,6.2,0.005,18.7
WA28116643,SE661309-127371,"Bubäcken, Boda","Bubäcken, Boda",,,2015-10-09,,SLU,,19.8,5.7,0,23.2
WA28116643,SE661309-127371,"Bubäcken, Boda","Bubäcken, Boda",,,2017-10-17,,SLU,0.2,19.3,6.1,0,21.3
WA80496182,SE663250-136595,"Rannån, Ransberg","Rannån, Ransberg",,,2015-10-21,,SLU,,19.8,5.6,0.002,11.9
WA80496182,SE663250-136595,"Rannån, Ransberg","Rannån, Ransberg",,,2017-10-09,,SLU,0.3,19.3,7.2,0.028,28.4
,,"Åsjöälven, Åsjöhyttetorp","Åsjöälven, Åsjöhyttetorp",,,2016-10-12,,SLU,,19.8,6.5,0,20.5
,,"Åsjöälven, Åsjöhyttetorp","Åsjöälven, Åsjöhyttetorp",,,2018-08-21,,SLU,0.1,19.8,6,0,18
,,"Avundsåsån, Avundsån","Avundsåsån, Avundsån",,,2016-10-03,,SLU,,19.8,4.2,0.002,6
,,"Avundsåsån, Avundsån","Avundsåsån, Avundsån",,,2018-08-22,,SLU,0.3,19.9,5.4,0,9.6
,,"Medskogsån, Grossmossmyren","Medskogsån, Grossmossmyren",,,2016-10-03,,SLU,,19.9,4.8,0,9.2
,,"Medskogsån, Grossmossmyren","Medskogsån, Grossmossmyren",,,2018-08-22,,SLU,0.2,19.8,5.9,0,11.9
,,"Smörån, Bograngen","Smörån, Bograngen",,,2016-10-03,,SLU,,19.9,6.4,0,18.7
,,"Smörån, Bograngen","Smörån, Bograngen",,,2018-08-20,,SLU,0.2,19.7,5.2,0,12
WA48466176,SE662769-129507,"Kölaälven, Koppom","Kölaälven, Koppom",,,2012-09-20,,SLU,,19.8,7.3,0.005,24.1
WA48466176,SE662769-129507,"Kölaälven, Koppom","Kölaälven, Koppom",,,2013-09-12,,SLU,,18.5,6.6,0.017,30.3
WA48466176,SE662769-129507,"Kölaälven, Koppom","Kölaälven, Koppom",,,2014-09-26,,SLU,,19.2,7.4,0.016,26.3
WA48466176,SE662769-129507,"Kölaälven, Koppom","Kölaälven, Koppom",,,2015-09-29,,SLU,0.3,17.3,4.5,0.049,27.9
WA48466176,SE662769-129507,"Kölaälven, Koppom","Kölaälven, Koppom",,,2016-09-06,,SLU,0.2,19.5,7.1,0.007,24.9
WA48466176,SE662769-129507,"Kölaälven, Koppom","Kölaälven, Koppom",,,2017-09-28,,SLU,0.6,19.3,7.1,0.005,26.8
,SE661301-129128,"Rinnan övre, Mölnerud","Rinnan övre, Mölnerud",,,2015-10-09,,SLU,,19.5,6.3,0,21.8
,SE661301-129128,"Rinnan övre, Mölnerud","Rinnan övre, Mölnerud",,,2017-10-17,,SLU,0.2,19.9,7.5,0,22.9
WA56594638,SE661420-129360,"Rinnälven, Månserud","Rinnälven, Månserud",,,2015-10-09,,SLU,,19.4,6.2,0.015,22.1
WA56594638,SE661420-129360,"Rinnälven, Månserud","Rinnälven, Månserud",,,2017-10-17,,SLU,0.5,18.3,5.4,0.032,24.1
,SE661537-129467,"Vadälven, Lyssås","Vadälven, Lyssås",,,2015-10-09,,SLU,,19.7,7.5,0.005,22.6
,SE661537-129467,"Vadälven, Lyssås","Vadälven, Lyssås",,,2017-10-17,,SLU,0.35,19.7,6.6,0,21.9
WA69256661,SE664010-129770,"Torgilsrudsbäcken, Björnerud","Torgilsrudsbäcken, Björnerud",,,2015-10-09,,SLU,,19.3,6.8,0.002,24.2
WA69256661,SE664010-129770,"Torgilsrudsbäcken, Björnerud","Torgilsrudsbäcken, Björnerud",,,2017-10-17,,SLU,0.25,19.9,8,0,23.8
,SE662655-128285,"Skårsälven, Trångstad","Skårsälven, Trångstad",,,2015-10-09,,SLU,,19.5,4.8,0.007,14.4
,SE662655-128285,"Skårsälven, Trångstad","Skårsälven, Trångstad",,,2017-10-17,,SLU,0.3,19.7,6.5,0.002,21.2
WA94520142,SE664300-131500,"Räkökenån, Älvnäs","Räkökenån, Älvnäs",,,2015-08-27,,SLU,,18.8,7.3,0.002,26.8
WA94520142,SE664300-131500,"Räkökenån, Älvnäs","Räkökenån, Älvnäs",,,2017-09-21,,SLU,0.15,19.2,6.8,0.01,26.4
,SE661323-130773,"Kallbäcken, Tyskesätern","Kallbäcken, Tyskesätern",,,2012-09-11,,SLU,,19.8,7.7,0,23.8
,SE661323-130773,"Kallbäcken, Tyskesätern","Kallbäcken, Tyskesätern",,,2013-09-10,,SLU,,19.8,7.2,0,23.8
,SE661323-130773,"Kallbäcken, Tyskesätern","Kallbäcken, Tyskesätern",,,2015-10-13,,SLU,,19.8,5.7,0,16.2
,SE661323-130773,"Kallbäcken, Tyskesätern","Kallbäcken, Tyskesätern",,,2017-10-07,,SLU,0.1,19.4,6.8,0,22.4
WA21613908,SE662695-132395,"Alkebäcken, Perserud","Alkebäcken, Perserud",,,2015-08-27,,SLU,,19.9,8.5,0,24.5
WA21613908,SE662695-132395,"Alkebäcken, Perserud","Alkebäcken, Perserud",,,2017-09-25,,SLU,0.2,19.8,7.1,0,23.9
WA86427969,SE668174-135847,"Ö jolen, Fastnässätern","Ö jolen, Fastnässätern",,,2015-10-15,,SLU,,19.9,4.1,0,5.7
WA86427969,SE668174-135847,"Ö jolen, Fastnässätern","Ö jolen, Fastnässätern",,,2017-10-09,,SLU,0.2,19.8,3.9,0.005,6.1
WA76741815,SE676962-131344,"Höljan, Höljesslätten","Höljan, Höljesslätten",,,2015-10-22,,SLU,,19.9,8.6,0,24.4
WA76741815,SE676962-131344,"Höljan, Höljesslätten","Höljan, Höljesslätten",,,2017-10-10,,SLU,0.2,19.6,6,0,21.3
WA33773300,SE675022-132987,"Örån, Finnfallet","Örån, Finnfallet",,,2015-10-22,,SLU,,19.7,6.8,0,23.7
WA33773300,SE675022-132987,"Örån, Finnfallet","Örån, Finnfallet",,,2017-10-10,,SLU,0.2,19.7,7.5,0.002,27.4
WA81428162,SE674925-133715,"Havån, Bäckmyren","Havån, Bäckmyren",,,2015-10-22,,SLU,,19.8,5.3,0,16.7
WA81428162,SE674925-133715,"Havån, Bäckmyren","Havån, Bäckmyren",,,2017-10-10,,SLU,0.3,19.6,5.4,0,18.9
WA81388488,SE674508-133306,"Tåsan, Skyllbäcksätern","Tåsan, Skyllbäcksätern",,,2015-10-22,,SLU,,19.8,4.8,0,11.7
WA81388488,SE674508-133306,"Tåsan, Skyllbäcksätern","Tåsan, Skyllbäcksätern",,,2017-10-10,,SLU,0.3,19.8,3.8,0,11
,,"Bredsjöälven, 1 km från Letten","Bredsjöälven, 1 km från Letten",,,2012-09-20,,SLU,,19.9,2.2,0,2.2
,,"Bredsjöälven, 1 km från Letten","Bredsjöälven, 1 km från Letten",,,2013-09-20,,SLU,,19.9,2.2,0,12.3
WA29978398,SE674220-133885,"Näckån, Näckåflyet","Näckån, Näckåflyet",,,2015-10-22,,SLU,,19.7,6.3,0,21.5
WA29978398,SE674220-133885,"Näckån, Näckåflyet","Näckån, Näckåflyet",,,2017-10-10,,SLU,0.2,19.7,7.3,0,23.3
WA33248795,SE672945-134940,"Långlikan, Storlångatjärnet","Långlikan, Storlångatjärnet",,,2015-10-22,,SLU,,19.6,5.1,0,15.3
WA33248795,SE672945-134940,"Långlikan, Storlångatjärnet","Långlikan, Storlångatjärnet",,,2017-10-10,,SLU,0.2,19.6,6.2,0,21.3
,,"Fämtan, Grenarna","Fämtan, Grenarna",,,2012-09-20,,SLU,,19.6,3.7,0.002,11.1
,,"Fämtan, Grenarna","Fämtan, Grenarna",,,2013-09-20,,SLU,,20,2.4,0,2
,,"Fämtan, Grenarna","Fämtan, Grenarna",,,2016-10-05,,SLU,,19.9,3.9,0,7.3
,,"Fämtan, Grenarna","Fämtan, Grenarna",,,2018-08-21,,SLU,0.2,19.9,4.6,0,14.5
,SE673935-135548,"Rattsjöälven, Rattsjöstången","Rattsjöälven, Rattsjöstången",,,2015-10-22,,SLU,,20,3.3,0,4.3
,SE673935-135548,"Rattsjöälven, Rattsjöstången","Rattsjöälven, Rattsjöstången",,,2017-10-11,,SLU,0.3,20,3,0,6.2
WA46260219,SE671647-135591,"Tällån, Odlingen","Tällån, Odlingen",,,2015-10-22,,SLU,,19.6,5,0.002,12.6
WA46260219,SE671647-135591,"Tällån, Odlingen","Tällån, Odlingen",,,2017-10-11,,SLU,0.2,19.7,6.1,0.005,19.5
WA32260256,SE631460-130305,"Vinån, Faurås","Vinån, Faurås",,,2014-09-18,,SLU,,13.2,7.6,0.085,85.9
WA32260256,SE631460-130305,"Vinån, Faurås","Vinån, Faurås",,,2015-09-16,,SLU,,14.3,8.2,0.234,73.1
WA32260256,SE631460-130305,"Vinån, Faurås","Vinån, Faurås",,,2017-08-30,,SLU,0.3,14.3,8.4,0.142,87.2
WA15473601,SE660747-134393,"Lerbodaälven, nedströms Högboda","Lerbodaälven, nedströms Högboda",,,2012-09-20,,SLU,,17.1,5.3,0.03,43.1
WA15473601,SE660747-134393,"Lerbodaälven, nedströms Högboda","Lerbodaälven, nedströms Högboda",,,2013-09-12,,SLU,,15.3,5.9,0.069,50
WA15473601,SE660747-134393,"Lerbodaälven, nedströms Högboda","Lerbodaälven, nedströms Högboda",,,2014-09-26,,SLU,,16.9,6.6,0.047,46.8
WA15473601,SE660747-134393,"Lerbodaälven, nedströms Högboda","Lerbodaälven, nedströms Högboda",,,2015-09-29,,SLU,0.5,15.2,5.9,0.147,55.8
WA15473601,SE660747-134393,"Lerbodaälven, nedströms Högboda","Lerbodaälven, nedströms Högboda",,,2016-09-06,,SLU,0.1,10.3,8.5,0.607,85.1
WA15473601,SE660747-134393,"Lerbodaälven, nedströms Högboda","Lerbodaälven, nedströms Högboda",,,2017-09-28,,SLU,1.5,13.2,5.4,0.271,68.7
WA63799214,SE656050-148410,"Kvismare kanal, Odensbacken","Kvismare kanal, Odensbacken",,,2013-09-17,,SLU,,13.9,7.8,0.092,65.9
WA63799214,SE656050-148410,"Kvismare kanal, Odensbacken","Kvismare kanal, Odensbacken",,,2016-09-28,,SLU,0.2,15.2,7.5,0.014,68
WA59317491,SE657330-153505,"Tandlaån, Tandla","Tandlaån, Tandla",,,2012-08-28,,SLU,,14.3,6.8,0.098,76.7
WA59317491,SE657330-153505,"Tandlaån, Tandla","Tandlaån, Tandla",,,2013-08-22,,SLU,,13.4,7.7,0.177,75.4
WA59317491,SE657330-153505,"Tandlaån, Tandla","Tandlaån, Tandla",,,2014-08-19,,SLU,,14.6,7.4,0.098,75.5
WA59317491,SE657330-153505,"Tandlaån, Tandla","Tandlaån, Tandla",,,2015-08-25,,SLU,0.5,14.8,7.6,0.069,76
WA59317491,SE657330-153505,"Tandlaån, Tandla","Tandlaån, Tandla",,,2017-08-17,,SLU,0.8,15,8.5,0.029,70.7
WA76145919,SE648103-140399,"Tidan, Åreberg","Tidan, Åreberg",,,2013-09-12,,SLU,,12.8,7.6,0.148,67
WA76145919,SE648103-140399,"Tidan, Åreberg","Tidan, Åreberg",,,2015-09-28,,SLU,1.5,12.8,7.8,0.167,75.2
WA76145919,SE648103-140399,"Tidan, Åreberg","Tidan, Åreberg",,,2017-09-29,,SLU,,13.7,9.5,0.032,74.3
WA57760321,SE653197-148413,Bosån,Bosån,,,2016-08-31,,SLU,0.35,17.6,5.7,0.014,41.2
,,"Grytsjöbäcken, Grytsjöbäcken 5 norr","Grytsjöbäcken, Grytsjöbäcken 5 norr",,,2016-09-07,,SLU,0.08,19.9,1.5,0,0.3
,,"Holmsjöbäcken , stn 2","Holmsjöbäcken , stn 2",,,2016-09-12,,SLU,0.14,19.7,5.7,0,14
,,"Lillsjöbäcken, stn 1","Lillsjöbäcken, stn 1",,,2012-09-24,,SLU,,19.7,6.3,0,20.9
,,"Noren, Noren utlopp","Noren, Noren utlopp",,,2016-09-08,,SLU,0.34,19.8,5.9,0,12.8
,,Sågsnårsälven,Sågsnårsälven,,,2016-09-07,,SLU,0.11,19.8,7.4,0,20.6
,,"Bäck vid Långarekärr, referens","Bäck vid Långarekärr, referens",,,2012-09-07,,SLU,,20,1.4,0,0
,,"Bäck vid Skene skog, nedströms","Bäck vid Skene skog, nedströms",,,2012-09-07,,SLU,,16.8,4.3,0.068,25.4
,SE645998-125231,Kolbuxerödsbäcken,Kolbuxerödsbäcken,,,2017-09-04,,SLU,0.2,12,7.3,0.352,72.5
,,"Källsjöbäcken, KÄLL","Källsjöbäcken, KÄLL",,,2012-09-20,,SLU,,19.8,6,0,17
,,"Bäckmoraån, BÄCK","Bäckmoraån, BÄCK",,,2012-09-20,,SLU,,19.7,5.2,0,14
,,"Bäckmoraån, BÄCK","Bäckmoraån, BÄCK",,,2018-08-24,,SLU,0.2,19.8,5.7,0,15
,,"Mjusbäcken, MJU","Mjusbäcken, MJU",,,2012-09-25,,SLU,,19.6,6,0,20.1
,,"Lövåsbäcken, Uppströms vägtrumma","Lövåsbäcken, Uppströms vägtrumma",,,2012-09-25,,SLU,,19.8,7.4,0.002,23
,,"Ysbäcken, YS","Ysbäcken, YS",,,2012-09-25,,SLU,,19.6,5.6,0,17
,,"Grottsjöbäcken, GRO","Grottsjöbäcken, GRO",,,2012-09-24,,SLU,,19.2,6.3,0,24.1
,,"Grängsjöbäcken, GRÄ","Grängsjöbäcken, GRÄ",,,2012-09-24,,SLU,,19.8,7.3,0.002,23.3
,,"Enångersån, TOS","Enångersån, TOS",,,2012-09-24,,SLU,,19.7,7,0,23
,,"Kölsjöån, KÖL","Kölsjöån, KÖL",,,2012-09-12,,SLU,,19.8,4.4,0,10.7
,,"Kölsjöån, KÖL","Kölsjöån, KÖL",,,2018-08-27,,SLU,0.3,19.7,5.1,0,14.7
,,"Mosjöån, MOS","Mosjöån, MOS",,,2012-09-12,,SLU,,19.8,7,0,21.8
,,Långsjöån,Långsjöån,,,2012-09-12,,SLU,,19.6,5.3,0.002,15.1
,,Långsjöån,Långsjöån,,,2018-08-21,,SLU,0.15,19.7,5.7,0,12.8
,,"Uttertjärnsbäcken, UTT","Uttertjärnsbäcken, UTT",,,2012-09-10,,SLU,,19.7,5.2,0,14
,,"Uttertjärnsbäcken, UTT","Uttertjärnsbäcken, UTT",,,2018-08-22,,SLU,0.2,19.8,3.9,0,15
,,"Sorgboån, SOR","Sorgboån, SOR",,,2012-09-20,,SLU,,19.9,3.2,0,7.2
,,"Sorgboån, SOR","Sorgboån, SOR",,,2018-08-24,,SLU,0.05,19.6,5,0.005,13.6
,,"Brinnasån, SOTA","Brinnasån, SOTA",,,2012-09-11,,SLU,,19.8,6.2,0,15.4
,,"Brinnasån, SOTA","Brinnasån, SOTA",,,2018-08-30,,SLU,0.25,19.6,5.7,0,15.9
,,"Enån, ENÅ","Enån, ENÅ",,,2012-09-10,,SLU,,19.4,6.2,0,20.8
,,"Enån, ENÅ","Enån, ENÅ",,,2018-08-30,,SLU,0.3,19.5,6.9,0.005,20.1
,,"Bodsjöån, BOD","Bodsjöån, BOD",,,2012-09-20,,SLU,,19.4,5.9,0.002,20.7
,,"Bodsjöån, BOD","Bodsjöån, BOD",,,2018-08-29,,SLU,0.3,19.3,7.4,0.01,25.9
WA42341490,SE627341-134841,"Lillån, L2 utflöde","Lillån, L2 utflöde",,,2012-08-21,,SLU,,19.4,5.4,0,21.4
WA42341490,SE627341-134841,"Lillån, L2 utflöde","Lillån, L2 utflöde",,,2015-08-19,,SLU,0.3,19,5.2,0,19.1
WA42341490,SE627341-134841,"Lillån, L2 utflöde","Lillån, L2 utflöde",,,2018-08-28,,SLU,0.4,19.3,5.2,0.002,16.6
WA19829163,SE654150-145687,Estaboån,Estaboån,,,2012-09-19,,SLU,,16.3,6.1,0.221,37.6
WA19829163,SE654145-145673,Estaboån,Estaboån,,,2012-09-24,,SLU,,19,6,0.029,25.1
,,"Varån, Övre","Varån, Övre",,,2012-09-20,,SLU,,19.9,1.5,0,10.6
,,"Örån, Näsknölen","Örån, Näsknölen",,,2013-07-24,,SLU,,20,1.3,0,11.3
,,"Götån, Örberget","Götån, Örberget",,,2013-07-30,,SLU,,20,2.8,0,4.3
,,"Acksjöälven, Ullmyren","Acksjöälven, Ullmyren",,,2013-07-31,,SLU,,19.8,6.3,0,20.3
WA42632219,SE623300-146620,"Sörbybäcken, Ronneby","Sörbybäcken, Ronneby",,,2018-09-17,,SLU,0.15,13.4,6,0.232,65.6
,,"Norrån, Ned ga E4","Norrån, Ned ga E4",,,2018-09-07,,SLU,0.2,19.9,8.9,0,24.9
WA16554624,SE682595-150490,"Vinnfarsån, Karlsberg","Vinnfarsån, Karlsberg",,,2015-09-01,,SLU,0.25,19.8,8.3,0,24.9
WA66246417,SE672902-157882,Björsjöbäcken,Björsjöbäcken,,,2013-09-13,,SLU,,19,8.1,0.005,29
,,Lillån,Lillån,,,2013-09-03,,SLU,,19.5,1.5,0,11.4
,,"Murån, Stackänget","Murån, Stackänget",,,2013-09-03,,SLU,,19.9,4.9,0,8.8
,,Djupråbäcken,Djupråbäcken,,,2013-09-09,,SLU,,19.4,6.5,0.005,25
,,Nianån,Nianån,,,2013-09-09,,SLU,,19.6,6.6,0,22.2
,,Stråsjöbäcken,Stråsjöbäcken,,,2013-09-09,,SLU,,18.7,2,0,16.4
WA38244710,SE688382-149749,"Gådaån, Nedan utlopp Gussjömyrb.","Gådaån, Nedan utlopp Gussjömyrb.",,,2013-09-12,,SLU,,19.8,7,0,22.6
WA21452934,SE655397-146380,Sörbybäcken,Sörbybäcken,,,2015-10-29,,SLU,,10.1,8,0.308,89.8
WA88682878,SE654457-129571,Stenebyälven,Stenebyälven,,,2013-09-20,,SLU,,18.2,7.3,0.027,30.2
WA88682878,SE654457-129571,Stenebyälven,Stenebyälven,,,2015-09-10,,SLU,0.2,19.1,7.5,0.009,31.4
WA88682878,SE654457-129571,Stenebyälven,Stenebyälven,,,2017-09-21,,SLU,0.3,18.4,7.1,0.022,30.1
,,Rautasälven,Rautasälven,,,2013-08-14,,SLU,,19,7.3,0.009,23.6
,,Luossajokki,Luossajokki,,,2013-08-14,,SLU,,19.6,9,0.032,29.7
,,Luossajokki,Luossajokki,,,2014-08-28,,SLU,,17.2,8.8,0.074,36.3
,,Luossajokki,Luossajokki,,,2013-08-14,,SLU,,19,8.2,0,27.2
,,Luossajokki,Luossajokki,,,2014-08-28,,SLU,,18.1,9.1,0.005,30.1
,,Luossajokki,Luossajokki,,,2013-08-14,,SLU,,17.1,9.9,0.027,43.4
,,Luossajokki,Luossajokki,,,2014-08-29,,SLU,,18,8.8,0.027,36.2
,,Pahtajoki,Pahtajoki,,,2013-08-14,,SLU,,19.5,7,0.015,21.6
,,Rautasälven,Rautasälven,,,2013-08-14,,SLU,,19.5,6.6,0,24
,,Pahtajoki,Pahtajoki,,,2013-08-14,,SLU,,19.9,5.4,0,12
,,Pahtajoki,Pahtajoki,,,2014-08-29,,SLU,,19.5,5,0,11.1
,,Tuollojoki,Tuollojoki,,,2013-08-14,,SLU,,19.5,7.3,0.005,22.5
,,Tuollojoki,Tuollojoki,,,2014-08-29,,SLU,,18.9,7.1,0,21.3
,,Luossajokki,Luossajokki,,,2013-08-14,,SLU,,18.8,8.9,0.005,30.9
,,Luossajokki,Luossajokki,,,2014-08-28,,SLU,,19.4,9,0.009,25.5
,,Luossajokki,Luossajokki,,,2013-08-14,,SLU,,18.4,8.8,0.012,27.3
,,Luossajokki,Luossajokki,,,2014-08-28,,SLU,,16.3,9.1,0.031,27.2
,,Nedströms Kulle kraftverk,Nedströms Kulle kraftverk,,,2013-09-11,,SLU,,18.7,8.7,0.007,33.5
,,Nedströms Kulle kraftverk,Nedströms Kulle kraftverk,,,2016-09-13,,SLU,0.2,13.8,8.1,0.122,76.4
